Entry	Entry name	Gene names	Status
Q5H9F3	BCORL_HUMAN	BCORL1	reviewed
Q5H9J7	BEX5_HUMAN	BEX5 NADE2 NGFRAP1L1	reviewed
Q12830	BPTF_HUMAN	BPTF FAC1 FALZ	reviewed
Q96GD4	AURKB_HUMAN	AURKB AIK2 AIM1 AIRK2 ARK2 STK1 STK12 STK5	reviewed
P80723	BASP1_HUMAN	BASP1 NAP22	reviewed
Q9H165	BC11A_HUMAN	BCL11A CTIP1 EVI9 KIAA1809 ZNF856	reviewed
Q9NWK9	BCD1_HUMAN	ZNHIT6 BCD1 C1orf181	reviewed
P55957	BID_HUMAN	BID	reviewed
O00327	BMAL1_HUMAN	ARNTL BHLHE5 BMAL1 MOP3 PASD3	reviewed
P15056	BRAF_HUMAN	BRAF BRAF1 RAFB1	reviewed
O60566	BUB1B_HUMAN	BUB1B BUBR1 MAD3L SSK1	reviewed
P46379	BAG6_HUMAN	BAG6 BAT3 G3	reviewed
Q9UIG0	BAZ1B_HUMAN	BAZ1B WBSC10 WBSCR10 WBSCR9 WSTF	reviewed
Q9UIF8	BAZ2B_HUMAN	BAZ2B KIAA1476	reviewed
P10415	BCL2_HUMAN	BCL2	reviewed
Q7L4P6	BEND5_HUMAN	BEND5 C1orf165	reviewed
Q13490	BIRC2_HUMAN	BIRC2 API1 MIHB RNF48	reviewed
Q13901	C1D_HUMAN	C1D	reviewed
Q99728	BARD1_HUMAN	BARD1	reviewed
Q9NWD9	BEX4_HUMAN	BEX4 BEXL1 NADE3	reviewed
P55061	BI1_HUMAN	TMBIM6 BI1 TEGT	reviewed
Q6PJG6	BRAT1_HUMAN	BRAT1 BAAT1 C7orf27	reviewed
Q9NPI1	BRD7_HUMAN	BRD7 BP75 CELTIX1	reviewed
Q8TDN6	BRX1_HUMAN	BRIX1 BRIX BXDC2	reviewed
O43683	BUB1_HUMAN	BUB1 BUB1L	reviewed
O43684	BUB3_HUMAN	BUB3	reviewed
Q9BRD0	BUD13_HUMAN	BUD13	reviewed
A2RUR9	C144A_HUMAN	CCDC144A KIAA0565	reviewed
O14503	BHE40_HUMAN	BHLHE40 BHLHB2 DEC1 SHARP2 STRA13	reviewed
Q96CA5	BIRC7_HUMAN	BIRC7 KIAP LIVIN MLIAP RNF50 UNQ5800/PRO19607/PRO21344	reviewed
P54132	BLM_HUMAN	BLM RECQ2 RECQL3	reviewed
P35226	BMI1_HUMAN	BMI1 PCGF4 RNF51	reviewed
Q5PSV4	BRM1L_HUMAN	BRMS1L	reviewed
Q10589	BST2_HUMAN	BST2	reviewed
P12830	CADH1_HUMAN	CDH1 CDHE UVO	reviewed
Q13489	BIRC3_HUMAN	BIRC3 API2 MIHC RNF49	reviewed
Q9NR09	BIRC6_HUMAN	BIRC6 KIAA1289	reviewed
P51451	BLK_HUMAN	BLK	reviewed
Q53HL2	BOREA_HUMAN	CDCA8 PESCRG3	reviewed
Q9HCU9	BRMS1_HUMAN	BRMS1	reviewed
Q9NXV6	CARF_HUMAN	CDKN2AIP CARF	reviewed
Q5VZK9	CARL1_HUMAN	LRRC16A CARMIL CARMIL1 LRRC16	reviewed
Q96P09	BIRC8_HUMAN	BIRC8 ILP2	reviewed
Q8WYA1	BMAL2_HUMAN	ARNTL2 BHLHE6 BMAL2 CLIF MOP9 PASD9	reviewed
O60885	BRD4_HUMAN	BRD4 HUNK1	reviewed
Q8IWQ3	BRSK2_HUMAN	BRSK2 C11orf7 PEN11B SADA STK29 HUSSY-12	reviewed
Q2TBE0	C19L2_HUMAN	CWF19L2	reviewed
P27824	CALX_HUMAN	CANX	reviewed
O15234	CASC3_HUMAN	CASC3 MLN51	reviewed
P38398	BRCA1_HUMAN	BRCA1 RNF53	reviewed
P51587	BRCA2_HUMAN	BRCA2 FACD FANCD1	reviewed
Q9H0E9	BRD8_HUMAN	BRD8 SMAP SMAP2	reviewed
Q9Y4F5	C170B_HUMAN	CEP170B FAM68C KIAA0284	reviewed
P62158	CALM_HUMAN	CALM1 CALM CAM CAM1; CALM2 CAM2 CAMB; CALM3 CALML2 CAM3 CAMC CAMIII	reviewed
O75155	CAND2_HUMAN	CAND2 KIAA0667 TIP120B	reviewed
P45973	CBX5_HUMAN	CBX5 HP1A	reviewed
Q9UKL3	C8AP2_HUMAN	CASP8AP2 FLASH KIAA1315 RIP25	reviewed
Q8ND76	CCNY_HUMAN	CCNY C10orf9 CBCP1 CFP1	reviewed
Q9Y6J0	CABIN_HUMAN	CABIN1 KIAA0330	reviewed
Q13111	CAF1A_HUMAN	CHAF1A CAF CAF1P150	reviewed
Q01518	CAP1_HUMAN	CAP1 CAP	reviewed
P41180	CASR_HUMAN	CASR GPRC2A PCAR1	reviewed
Q13191	CBLB_HUMAN	CBLB RNF56 Nbla00127	reviewed
Q9ULV8	CBLC_HUMAN	CBLC CBL3 RNF57	reviewed
P22681	CBL_HUMAN	CBL CBL2 RNF55	reviewed
P35520	CBS_HUMAN	CBS	reviewed
Q13185	CBX3_HUMAN	CBX3	reviewed
Q96M89	CC138_HUMAN	CCDC138	reviewed
Q6P1J9	CDC73_HUMAN	CDC73 C1orf28 HRPT2	reviewed
P83916	CBX1_HUMAN	CBX1 CBX	reviewed
O00257	CBX4_HUMAN	CBX4	reviewed
Q96HB5	CC120_HUMAN	CCDC120 JM11	reviewed
Q8N163	CCAR2_HUMAN	CCAR2 DBC1 KIAA1967	reviewed
Q76M96	CCD80_HUMAN	CCDC80 DRO1 URB HBE245	reviewed
Q15078	CD5R1_HUMAN	CDK5R1 CDK5R NCK5A	reviewed
Q9UJX2	CDC23_HUMAN	CDC23 ANAPC8	reviewed
Q16543	CDC37_HUMAN	CDC37 CDC37A	reviewed
Q99618	CDCA3_HUMAN	CDCA3 C8 GRCC8 TOME1	reviewed
O15078	CE290_HUMAN	CEP290 BBS14 KIAA0373 NPHP6	reviewed
Q92793	CBP_HUMAN	CREBBP CBP	reviewed
P0DN79	CBSL_HUMAN	CBSL	reviewed
P14635	CCNB1_HUMAN	CCNB1 CCNB	reviewed
Q8WWL7	CCNB3_HUMAN	CCNB3 CYCB3	reviewed
P30279	CCND2_HUMAN	CCND2	reviewed
P16671	CD36_HUMAN	CD36 GP3B GP4	reviewed
Q96FF9	CDCA5_HUMAN	CDCA5	reviewed
Q7Z6I8	CE024_HUMAN	C5orf24	reviewed
Q8TEP8	CE192_HUMAN	CEP192 KIAA1569 PP8407	reviewed
Q92674	CENPI_HUMAN	CENPI FSHPRH1 ICEN19 LRPR1	reviewed
P13569	CFTR_HUMAN	CFTR ABCC7	reviewed
P56539	CAV3_HUMAN	CAV3	reviewed
Q8N715	CC185_HUMAN	CCDC185 C1orf65	reviewed
Q8IX12	CCAR1_HUMAN	CCAR1 CARP1 DIS	reviewed
P24385	CCND1_HUMAN	CCND1 BCL1 PRAD1	reviewed
Q99459	CDC5L_HUMAN	CDC5L KIAA0432 PCDC5RP	reviewed
P0C671	CF222_HUMAN	C6orf222	reviewed
Q9UK58	CCNL1_HUMAN	CCNL1 BM-001 UNQ530/PRO1073	reviewed
Q9H211	CDT1_HUMAN	CDT1	reviewed
Q5TB80	CE162_HUMAN	CEP162 C6orf84 KIAA1009 QN1	reviewed
Q9HCK8	CHD8_HUMAN	CHD8 HELSNF1 KIAA1564	reviewed
Q9UNE7	CHIP_HUMAN	STUB1 CHIP PP1131	reviewed
Q96MW1	CCD43_HUMAN	CCDC43	reviewed
P78396	CCNA1_HUMAN	CCNA1	reviewed
P24864	CCNE1_HUMAN	CCNE1 CCNE	reviewed
O14618	CCS_HUMAN	CCS	reviewed
P15812	CD1E_HUMAN	CD1E	reviewed
Q9Y5K6	CD2AP_HUMAN	CD2AP	reviewed
P42081	CD86_HUMAN	CD86 CD28LG2	reviewed
P50750	CDK9_HUMAN	CDK9 CDC2L4 TAK	reviewed
P49716	CEBPD_HUMAN	CEBPD	reviewed
P49450	CENPA_HUMAN	CENPA	reviewed
O14757	CHK1_HUMAN	CHEK1 CHK1	reviewed
Q9NZZ3	CHMP5_HUMAN	CHMP5 C9orf83 SNF7DC2 CGI-34 HSPC177 PNAS-114 PNAS-2	reviewed
P20248	CCNA2_HUMAN	CCNA2 CCN1 CCNA	reviewed
P30281	CCND3_HUMAN	CCND3	reviewed
P20273	CD22_HUMAN	CD22 SIGLEC2	reviewed
P46527	CDN1B_HUMAN	CDKN1B KIP1	reviewed
Q96FZ7	CHMP6_HUMAN	CHMP6 VPS20	reviewed
Q8IYA6	CKP2L_HUMAN	CKAP2L	reviewed
Q12834	CDC20_HUMAN	CDC20	reviewed
P06493	CDK1_HUMAN	CDK1 CDC2 CDC28A CDKN1 P34CDC2	reviewed
Q02224	CENPE_HUMAN	CENPE	reviewed
Q76N32	CEP68_HUMAN	CEP68 KIAA0582	reviewed
Q3L8U1	CHD9_HUMAN	CHD9 KIAA0308 KISH2 PRIC320 AD-013 x0008	reviewed
Q9NSE2	CISH_HUMAN	CISH G18	reviewed
Q96JB5	CK5P3_HUMAN	CDK5RAP3 IC53 LZAP MSTP016 OK/SW-cl.114 PP1553	reviewed
P51795	CLCN5_HUMAN	CLCN5 CLCK2	reviewed
P38936	CDN1A_HUMAN	CDKN1A CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1	reviewed
P49715	CEBPA_HUMAN	CEBPA CEBP	reviewed
P17676	CEBPB_HUMAN	CEBPB TCF5 PP9092	reviewed
Q03188	CENPC_HUMAN	CENPC CENPC1 ICEN7	reviewed
Q9H444	CHM4B_HUMAN	CHMP4B C20orf178 SHAX1	reviewed
Q9ULV3	CIZ1_HUMAN	CIZ1 LSFR1 NP94 ZNF356	reviewed
Q96JM3	CHAP1_HUMAN	CHAMP1 C13orf8 CAMP CHAMP KIAA1802 ZNF828	reviewed
Q12873	CHD3_HUMAN	CHD3	reviewed
Q14839	CHD4_HUMAN	CHD4	reviewed
Q96EP1	CHFR_HUMAN	CHFR RNF196	reviewed
O15516	CLOCK_HUMAN	CLOCK BHLHE8 KIAA0334	reviewed
Q9NPC3	CIP1_HUMAN	CCNB1IP1 C14orf18 HEI10	reviewed
Q9BUA3	CK084_HUMAN	C11orf84	reviewed
O96017	CHK2_HUMAN	CHEK2 CDS1 CHK2 RAD53	reviewed
O43633	CHM2A_HUMAN	CHMP2A BC2 CHMP2	reviewed
Q9Y3E7	CHMP3_HUMAN	CHMP3 CGI149 NEDF VPS24 CGI-149	reviewed
Q96AQ7	CIDEC_HUMAN	CIDEC FSP27	reviewed
Q9NZ45	CISD1_HUMAN	CISD1 C10orf70 ZCD1 MDS029	reviewed
P57739	CLD2_HUMAN	CLDN2 PSEC0059 SP82 UNQ705/PRO1356	reviewed
P57737	CORO7_HUMAN	CORO7	reviewed
Q9HAW4	CLSPN_HUMAN	CLSPN	reviewed
P38432	COIL_HUMAN	COIL CLN80	reviewed
Q8N668	COMD1_HUMAN	COMMD1 C2orf5 MURR1	reviewed
P10909	CLUS_HUMAN	CLU APOJ CLI KUB1 AAG4	reviewed
O95628	CNOT4_HUMAN	CNOT4 NOT4	reviewed
O14579	COPE_HUMAN	COPE	reviewed
Q01955	CO4A3_HUMAN	COL4A3	reviewed
Q9UH73	COE1_HUMAN	EBF1 COE1 EBF	reviewed
Q9HAK2	COE2_HUMAN	EBF2 COE2	reviewed
Q96SW2	CRBN_HUMAN	CRBN AD-006	reviewed
Q99708	COM1_HUMAN	RBBP8 CTIP	reviewed
Q03060	CREM_HUMAN	CREM	reviewed
P31146	COR1A_HUMAN	CORO1A CORO1	reviewed
Q9UPN4	CP131_HUMAN	CEP131 AZI1 KIAA1118	reviewed
Q96D31	CRCM1_HUMAN	ORAI1 CRACM1 TMEM142A	reviewed
Q9Y2W7	CSEN_HUMAN	KCNIP3 CSEN DREAM KCHIP3	reviewed
O43303	CP110_HUMAN	CCP110 CEP110 CP110 KIAA0419	reviewed
P08684	CP3A4_HUMAN	CYP3A4 CYP3A3	reviewed
Q9UKF6	CPSF3_HUMAN	CPSF3 CPSF73	reviewed
P49711	CTCF_HUMAN	CTCF	reviewed
P35221	CTNA1_HUMAN	CTNNA1	reviewed
Q93034	CUL5_HUMAN	CUL5 VACM1	reviewed
Q96BA8	CR3L1_HUMAN	CREB3L1 OASIS PSEC0238	reviewed
Q16526	CRY1_HUMAN	CRY1 PHLL1	reviewed
O75534	CSDE1_HUMAN	CSDE1 D1S155E KIAA0885 NRU UNR	reviewed
Q13363	CTBP1_HUMAN	CTBP1 CTBP	reviewed
Q13617	CUL2_HUMAN	CUL2	reviewed
Q13620	CUL4B_HUMAN	CUL4B KIAA0695	reviewed
O95715	CXL14_HUMAN	CXCL14 MIP2G NJAC SCYB14 PSEC0212 UNQ240/PRO273	reviewed
Q70SY1	CR3L2_HUMAN	CREB3L2 BBF2H7	reviewed
P07333	CSF1R_HUMAN	CSF1R FMS	reviewed
P17302	CXA1_HUMAN	GJA1 GJAL	reviewed
P16220	CREB1_HUMAN	CREB1	reviewed
Q49AN0	CRY2_HUMAN	CRY2 KIAA0658	reviewed
P67870	CSK2B_HUMAN	CSNK2B CK2N G5A	reviewed
P33240	CSTF2_HUMAN	CSTF2	reviewed
Q13616	CUL1_HUMAN	CUL1	reviewed
Q13619	CUL4A_HUMAN	CUL4A	reviewed
P61073	CXCR4_HUMAN	CXCR4	reviewed
P35222	CTNB1_HUMAN	CTNNB1 CTNNB OK/SW-cl.35 PRO2286	reviewed
Q13618	CUL3_HUMAN	CUL3 KIAA0617	reviewed
Q8IWT3	CUL9_HUMAN	CUL9 H7AP1 KIAA0708 PARC	reviewed
P39880	CUX1_HUMAN	CUX1 CUTL1	reviewed
P53355	DAPK1_HUMAN	DAPK1 DAPK	reviewed
Q9NR28	DBLOH_HUMAN	DIABLO SMAC	reviewed
P57076	CU059_HUMAN	C21orf59 C21orf48	reviewed
Q14999	CUL7_HUMAN	CUL7 KIAA0076	reviewed
Q02221	CX6A2_HUMAN	COX6A2 COX6A COX6AH	reviewed
Q9P0U4	CXXC1_HUMAN	CXXC1 CFP1 CGBP PCCX1 PHF18	reviewed
