Entry	Entry name	Gene names	Status
Q6PD74	AAGAB_HUMAN	AAGAB	reviewed
Q2M2I8	AAK1_HUMAN	AAK1 KIAA1048	reviewed
Q9Y478	AAKB1_HUMAN	PRKAB1 AMPK	reviewed
P54619	AAKG1_HUMAN	PRKAG1	reviewed
Q9UGI9	AAKG3_HUMAN	PRKAG3 AMPKG3	reviewed
O75027	ABCB7_HUMAN	ABCB7 ABC7	reviewed
Q8WTS1	ABHD5_HUMAN	ABHD5 NCIE2 CGI-58	reviewed
Q96IU4	ABHEB_HUMAN	ABHD14B CIB	reviewed
P42684	ABL2_HUMAN	ABL2 ABLL ARG	reviewed
P32297	ACHA3_HUMAN	CHRNA3 NACHRA3	reviewed
Q9UKV3	ACINU_HUMAN	ACIN1 ACINUS KIAA0670	reviewed
Q07912	ACK1_HUMAN	TNK2 ACK1	reviewed
P20309	ACM3_HUMAN	CHRM3	reviewed
Q8WXI4	ACO11_HUMAN	ACOT11 BFIT KIAA0707 THEA	reviewed
Q99798	ACON_HUMAN	ACO2	reviewed
P63104	1433Z_HUMAN	YWHAZ	reviewed
P05534	1A24_HUMAN	HLA-A HLAA	reviewed
P30512	1A29_HUMAN	HLA-A HLAA	reviewed
P16189	1A31_HUMAN	HLA-A HLAA	reviewed
P30453	1A34_HUMAN	HLA-A HLAA	reviewed
P30459	1A74_HUMAN	HLA-A HLAA	reviewed
Q15172	2A5A_HUMAN	PPP2R5A	reviewed
Q13362	2A5G_HUMAN	PPP2R5C KIAA0044	reviewed
Q9NQ94	A1CF_HUMAN	A1CF ACF ASP	reviewed
Q15758	AAAT_HUMAN	SLC1A5 ASCT2 M7V1 RDR RDRC	reviewed
P54646	AAPK2_HUMAN	PRKAA2 AMPK AMPK2	reviewed
Q5VST6	AB17B_HUMAN	ABHD17B C9orf77 FAM108B1 CGI-67	reviewed
Q7Z5R6	AB1IP_HUMAN	APBB1IP PREL1 RARP1 RIAM	reviewed
Q9HC16	ABC3G_HUMAN	APOBEC3G MDS019	reviewed
O95477	ABCA1_HUMAN	ABCA1 ABC1 CERP	reviewed
Q8NE71	ABCF1_HUMAN	ABCF1 ABC50	reviewed
Q8IZP0	ABI1_HUMAN	ABI1 SSH3BP1	reviewed
O14639	ABLM1_HUMAN	ABLIM1 ABLIM KIAA0059 LIMAB1	reviewed
Q6H8Q1	ABLM2_HUMAN	ABLIM2 KIAA1808	reviewed
Q8N0Z2	ABRA_HUMAN	ABRA	reviewed
P07108	ACBP_HUMAN	DBI	reviewed
P43681	ACHA4_HUMAN	CHRNA4 NACRA4	reviewed
Q07001	ACHD_HUMAN	CHRND ACHRD	reviewed
Q4L235	ACSF4_HUMAN	AASDH ACSF4 U26 HSPC318	reviewed
P11171	41_HUMAN	EPB41 E41P	reviewed
Q9NRA8	4ET_HUMAN	EIF4ENIF1	reviewed
P08195	4F2_HUMAN	SLC3A2 MDU1	reviewed
P33897	ABCD1_HUMAN	ABCD1 ALD	reviewed
P00519	ABL1_HUMAN	ABL1 ABL JTK7	reviewed
Q12979	ABR_HUMAN	ABR	reviewed
Q96AP0	ACD_HUMAN	ACD PIP1 PTOP TINT1 TPP1	reviewed
P25106	ACKR3_HUMAN	ACKR3 CMKOR1 CXCR7 GPR159 RDC1	reviewed
Q15067	ACOX1_HUMAN	ACOX1 ACOX	reviewed
Q99424	ACOX2_HUMAN	ACOX2	reviewed
P13798	ACPH_HUMAN	APEH D3F15S2 D3S48E DNF15S2	reviewed
P12814	ACTN1_HUMAN	ACTN1	reviewed
Q08462	ADCY2_HUMAN	ADCY2 KIAA1060	reviewed
O95622	ADCY5_HUMAN	ADCY5	reviewed
P35612	ADDB_HUMAN	ADD2 ADDB	reviewed
Q00005	2ABB_HUMAN	PPP2R2B	reviewed
O95336	6PGL_HUMAN	PGLS	reviewed
Q96GS6	AB17A_HUMAN	ABHD17A C19orf27 FAM108A1	reviewed
Q13085	ACACA_HUMAN	ACACA ACAC ACC1 ACCA	reviewed
P28330	ACADL_HUMAN	ACADL	reviewed
P49748	ACADV_HUMAN	ACADVL VLCAD	reviewed
Q96GR2	ACBG1_HUMAN	ACSBG1 BGM KIAA0631 LPD	reviewed
P08172	ACM2_HUMAN	CHRM2	reviewed
P21399	ACOC_HUMAN	ACO1 IREB1	reviewed
O00767	ACOD_HUMAN	SCD	reviewed
P33121	ACSL1_HUMAN	ACSL1 FACL1 FACL2 LACS LACS1 LACS2	reviewed
P08913	ADA2A_HUMAN	ADRA2A ADRA2R ADRAR	reviewed
Q99965	ADAM2_HUMAN	ADAM2 FTNB	reviewed
O00116	ADAS_HUMAN	AGPS AAG5	reviewed
Q08828	ADCY1_HUMAN	ADCY1	reviewed
P35611	ADDA_HUMAN	ADD1 ADDA	reviewed
Q6IQ32	ADNP2_HUMAN	ADNP2 KIAA0863 ZNF508	reviewed
Q8N556	AFAP1_HUMAN	AFAP1 AFAP	reviewed
Q6ULP2	AFTIN_HUMAN	AFTPH AFTH	reviewed
P31947	1433S_HUMAN	SFN HME1	reviewed
P27348	1433T_HUMAN	YWHAQ	reviewed
Q09160	1A80_HUMAN	HLA-A HLAA	reviewed
Q15173	2A5B_HUMAN	PPP2R5B	reviewed
Q14738	2A5D_HUMAN	PPP2R5D	reviewed
Q13131	AAPK1_HUMAN	PRKAA1 AMPK1	reviewed
P17174	AATC_HUMAN	GOT1	reviewed
O95342	ABCBB_HUMAN	ABCB11 BSEP	reviewed
P28288	ABCD3_HUMAN	ABCD3 PMP70 PXMP1	reviewed
P61221	ABCE1_HUMAN	ABCE1 RLI RNASEL1 RNASELI RNS4I OK/SW-cl.40	reviewed
Q9UG63	ABCF2_HUMAN	ABCF2 HUSSY-18	reviewed
Q6UXT9	ABH15_HUMAN	ABHD15 UNQ6510/PRO21435	reviewed
Q9NYB9	ABI2_HUMAN	ABI2 ARGBPIA	reviewed
O96019	ACL6A_HUMAN	ACTL6A BAF53 BAF53A INO80K	reviewed
Q68CK6	ACS2B_HUMAN	ACSM2B ACSM2 HYST1046	reviewed
Q04771	ACVR1_HUMAN	ACVR1 ACVRLK2	reviewed
O60266	ADCY3_HUMAN	ADCY3 KIAA0511	reviewed
P07327	ADH1A_HUMAN	ADH1A ADH1	reviewed
P00325	ADH1B_HUMAN	ADH1B ADH2	reviewed
P00326	ADH1G_HUMAN	ADH1C ADH3	reviewed
Q9Y4K1	AIM1_HUMAN	AIM1 CRYBG1	reviewed
P11230	ACHB_HUMAN	CHRNB1 ACHRB CHRNB	reviewed
O00590	ACKR2_HUMAN	ACKR2 CCBP2 CCR10 CMKBR9 D6	reviewed
O94805	ACL6B_HUMAN	ACTL6B ACTL6 BAF53B	reviewed
P53396	ACLY_HUMAN	ACLY	reviewed
P11229	ACM1_HUMAN	CHRM1	reviewed
P08173	ACM4_HUMAN	CHRM4	reviewed
O14561	ACPM_HUMAN	NDUFAB1	reviewed
Q8NEB7	ACRBP_HUMAN	ACRBP	reviewed
Q9NR19	ACSA_HUMAN	ACSS2 ACAS2	reviewed
P37023	ACVL1_HUMAN	ACVRL1 ACVRLK1 ALK1	reviewed
O14672	ADA10_HUMAN	ADAM10 KUZ MADM	reviewed
O43184	ADA12_HUMAN	ADAM12 MLTN UNQ346/PRO545	reviewed
P78536	ADA17_HUMAN	ADAM17 CSVP TACE	reviewed
Q9P0K1	ADA22_HUMAN	ADAM22 MDC2	reviewed
Q13443	ADAM9_HUMAN	ADAM9 KIAA0021 MCMP MDC9 MLTNG	reviewed
Q8NFM4	ADCY4_HUMAN	ADCY4	reviewed
P40145	ADCY8_HUMAN	ADCY8	reviewed
Q9NRN7	ADPPT_HUMAN	AASDHPPT CGI-80 HAH-P HSPC223 x0005	reviewed
Q16186	ADRM1_HUMAN	ADRM1 GP110	reviewed
P22570	ADRO_HUMAN	FDXR ADXR	reviewed
Q8TED9	AF1L1_HUMAN	AFAP1L1	reviewed
P42568	AF9_HUMAN	MLLT3 AF9 YEATS3	reviewed
P51816	AFF2_HUMAN	AFF2 FMR2 OX19	reviewed
Q9UHB7	AFF4_HUMAN	AFF4 AF5Q31 MCEF HSPC092	reviewed
P52594	AGFG1_HUMAN	AGFG1 HRB RAB RIP	reviewed
O95394	AGM1_HUMAN	PGM3 AGM1	reviewed
Q9H9G7	AGO3_HUMAN	AGO3 EIF2C3	reviewed
O60241	AGRB2_HUMAN	ADGRB2 BAI2	reviewed
Q92667	AKAP1_HUMAN	AKAP1 AKAP149 PRKA1	reviewed
Q53H80	AKIR2_HUMAN	AKIRIN2 C6orf166	reviewed
P00352	AL1A1_HUMAN	ALDH1A1 ALDC ALDH1 PUMB1	reviewed
P08912	ACM5_HUMAN	CHRM5	reviewed
Q08AH3	ACS2A_HUMAN	ACSM2A ACSM2 MACS2	reviewed
Q9ULC5	ACSL5_HUMAN	ACSL5 ACS5 FACL5 UNQ633/PRO1250	reviewed
P35609	ACTN2_HUMAN	ACTN2	reviewed
O43707	ACTN4_HUMAN	ACTN4	reviewed
Q13444	ADA15_HUMAN	ADAM15 MDC15	reviewed
P35348	ADA1A_HUMAN	ADRA1A ADRA1C	reviewed
Q8TC27	ADA32_HUMAN	ADAM32 UNQ5982/PRO21340	reviewed
O75689	ADAP1_HUMAN	ADAP1 CENTA1	reviewed
Q9BUB4	ADAT1_HUMAN	ADAT1	reviewed
O43306	ADCY6_HUMAN	ADCY6 KIAA0422	reviewed
O60503	ADCY9_HUMAN	ADCY9 KIAA0520	reviewed
P07550	ADRB2_HUMAN	ADRB2 ADRB2R B2AR	reviewed
Q08117	AES_HUMAN	AES GRG GRG5	reviewed
Q8N4X5	AF1L2_HUMAN	AFAP1L2 KIAA1914 XB130	reviewed
Q9UPQ3	AGAP1_HUMAN	AGAP1 CENTG2 KIAA1099	reviewed
Q99490	AGAP2_HUMAN	AGAP2 CENTG1 KIAA0167	reviewed
Q9BQI0	AIF1L_HUMAN	AIF1L C9orf58 IBA2 UNQ672/PRO1306	reviewed
Q9UKB5	AJAP1_HUMAN	AJAP1 MOT8 SHREW1	reviewed
Q96B36	AKTS1_HUMAN	AKT1S1 PRAS40	reviewed
Q96L96	ALPK3_HUMAN	ALPK3 KIAA1330 MAK	reviewed
P55789	ALR_HUMAN	GFER ALR HERV1 HPO	reviewed
O15254	ACOX3_HUMAN	ACOX3 BRCOX PRCOX	reviewed
P35368	ADA1B_HUMAN	ADRA1B	reviewed
P28332	ADH6_HUMAN	ADH6	reviewed
Q9H2P0	ADNP_HUMAN	ADNP ADNP1 KIAA0784	reviewed
P08588	ADRB1_HUMAN	ADRB1 ADRB1R B1AR	reviewed
P10109	ADX_HUMAN	FDX1 ADX	reviewed
Q6ZN18	AEBP2_HUMAN	AEBP2	reviewed
P55198	AF17_HUMAN	MLLT6 AF17	reviewed
Q96PE1	AGRA2_HUMAN	ADGRA2 GPR124 KIAA1531 TEM5	reviewed
Q8IZF2	AGRF5_HUMAN	ADGRF5 GPR116 KIAA0758	reviewed
O00468	AGRIN_HUMAN	AGRN AGRIN	reviewed
Q96BJ3	AIDA_HUMAN	AIDA C1orf80	reviewed
O95831	AIFM1_HUMAN	AIFM1 AIF PDCD8	reviewed
O43918	AIRE_HUMAN	AIRE APECED	reviewed
Q02040	AK17A_HUMAN	AKAP17A CXYorf3 DXYS155E SFRS17A XE7	reviewed
Q7Z591	AKNA_HUMAN	AKNA KIAA1968	reviewed
Q9ULX6	AKP8L_HUMAN	AKAP8L NAKAP NAKAP95 HRIHFB2018	reviewed
P31749	AKT1_HUMAN	AKT1 PKB RAC	reviewed
O94788	AL1A2_HUMAN	ALDH1A2 RALDH2	reviewed
P30038	AL4A1_HUMAN	ALDH4A1 ALDH4 P5CDH	reviewed
Q92685	ALG3_HUMAN	ALG3 NOT NOT56L	reviewed
Q9NXW9	ALKB4_HUMAN	ALKBH4 ABH4	reviewed
Q8TCU4	ALMS1_HUMAN	ALMS1 KIAA0328	reviewed
Q15699	ALX1_HUMAN	ALX1 CART1	reviewed
Q99217	AMELX_HUMAN	AMELX AMG AMGX	reviewed
Q5JTC6	AMER1_HUMAN	AMER1 FAM123B WTX	reviewed
Q9Y2J4	AMOL2_HUMAN	AMOTL2 KIAA0989	reviewed
O95573	ACSL3_HUMAN	ACSL3 ACS3 FACL3 LACS3	reviewed
O60488	ACSL4_HUMAN	ACSL4 ACS4 FACL4 LACS4	reviewed
P36896	ACV1B_HUMAN	ACVR1B ACVRLK4 ALK4	reviewed
P08319	ADH4_HUMAN	ADH4	reviewed
Q13015	AF1Q_HUMAN	MLLT11 AF1Q	reviewed
P51825	AFF1_HUMAN	AFF1 AF4 FEL MLLT2 PBM1	reviewed
Q8N157	AHI1_HUMAN	AHI1	reviewed
P55008	AIF1_HUMAN	AIF1 G1 IBA1	reviewed
Q9P2G1	AKIB1_HUMAN	ANKIB1 KIAA1386	reviewed
Q12802	AKP13_HUMAN	AKAP13 BRX HT31 LBC	reviewed
O75891	AL1L1_HUMAN	ALDH1L1 FTHFD	reviewed
Q9H2A2	AL8A1_HUMAN	ALDH8A1 ALDH12	reviewed
Q6P6C2	ALKB5_HUMAN	ALKBH5 ABH5 OFOXD1	reviewed
Q9NP70	AMBN_HUMAN	AMBN	reviewed
Q69YU3	AN34A_HUMAN	ANKRD34A ANKRD34	reviewed
Q96K21	ANCHR_HUMAN	ZFYVE19 ANCHR MPFYVE	reviewed
P11766	ADHX_HUMAN	ADH5 ADHX FDH	reviewed
P55263	ADK_HUMAN	ADK	reviewed
Q8N302	AGGF1_HUMAN	AGGF1 GPATC7 GPATCH7 VG5Q	reviewed
Q9UKV8	AGO2_HUMAN	AGO2 EIF2C2	reviewed
Q8IVF2	AHNK2_HUMAN	AHNAK2 C14orf78 KIAA2019	reviewed
Q09666	AHNK_HUMAN	AHNAK PM227	reviewed
Q9GZX7	AICDA_HUMAN	AICDA AID	reviewed
Q12904	AIMP1_HUMAN	AIMP1 EMAP2 SCYE1	reviewed
Q96IF1	AJUBA_HUMAN	AJUBA JUB	reviewed
O43823	AKAP8_HUMAN	AKAP8 AKAP95	reviewed
Q9H9L7	AKIR1_HUMAN	AKIRIN1 C1orf108	reviewed
P15121	ALDR_HUMAN	AKR1B1 ALDR1	reviewed
Q9Y4X0	AMMR1_HUMAN	AMMECR1	reviewed
Q9BTT0	AN32E_HUMAN	ANP32E	reviewed
A5PLL1	AN34B_HUMAN	ANKRD34B	reviewed
P0C6C1	AN34C_HUMAN	ANKRD34C	reviewed
P16157	ANK1_HUMAN	ANK1 ANK	reviewed
Q01484	ANK2_HUMAN	ANK2	reviewed
Q86XL3	ANKL2_HUMAN	ANKLE2 KIAA0692 LEM4	reviewed
Q5XXA6	ANO1_HUMAN	ANO1 DOG1 ORAOV2 TAOS2 TMEM16A	reviewed
P58335	ANTR2_HUMAN	ANTXR2 CMG2	reviewed
P07355	ANXA2_HUMAN	ANXA2 ANX2 ANX2L4 CAL1H LPC2D	reviewed
P08133	ANXA6_HUMAN	ANXA6 ANX6	reviewed
Q06278	AOXA_HUMAN	AOX1 AO	reviewed
O60641	AP180_HUMAN	SNAP91 KIAA0656	reviewed
Q7Z6R9	AP2D_HUMAN	TFAP2D TFAP2BL1	reviewed
Q92754	AP2C_HUMAN	TFAP2C	reviewed
Q13367	AP3B2_HUMAN	AP3B2	reviewed
Q9UEY8	ADDG_HUMAN	ADD3 ADDL	reviewed
Q9Y2D8	ADIP_HUMAN	SSX2IP KIAA0923	reviewed
Q9Y6U3	ADSV_HUMAN	SCIN KIAA1905	reviewed
P55197	AF10_HUMAN	MLLT10 AF10	reviewed
P55196	AFAD_HUMAN	MLLT4 AF6	reviewed
P51826	AFF3_HUMAN	AFF3 LAF4	reviewed
Q8IZP9	AGRG2_HUMAN	ADGRG2 GPR64 HE6 TM7LN2	reviewed
O94910	AGRL1_HUMAN	ADGRL1 KIAA0821 LEC2 LPHN1	reviewed
O95490	AGRL2_HUMAN	ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2	reviewed
Q9HAR2	AGRL3_HUMAN	ADGRL3 KIAA0768 LEC3 LPHN3	reviewed
Q16352	AINX_HUMAN	INA NEF5	reviewed
P14550	AK1A1_HUMAN	AKR1A1 ALDR1 ALR	reviewed
O75969	AKAP3_HUMAN	AKAP3 AKAP110 SOB1	reviewed
P24588	AKAP5_HUMAN	AKAP5 AKAP79	reviewed
Q13023	AKAP6_HUMAN	AKAP6 AKAP100 KIAA0311	reviewed
Q99996	AKAP9_HUMAN	AKAP9 AKAP350 AKAP450 KIAA0803	reviewed
P31751	AKT2_HUMAN	AKT2	reviewed
P24298	ALAT1_HUMAN	GPT AAT1 GPT1	reviewed
P04075	ALDOA_HUMAN	ALDOA ALDA	reviewed
Q9UM73	ALK_HUMAN	ALK	reviewed
Q9H161	ALX4_HUMAN	ALX4 KIAA1788	reviewed
Q9H4A4	AMPB_HUMAN	RNPEP APB	reviewed
P23109	AMPD1_HUMAN	AMPD1	reviewed
Q01433	AMPD2_HUMAN	AMPD2	reviewed
P28838	AMPL_HUMAN	LAP3 LAPEP PEPS	reviewed
P39687	AN32A_HUMAN	ANP32A C15orf1 LANP MAPM PHAP1	reviewed
Q92688	AN32B_HUMAN	ANP32B APRIL PHAPI2	reviewed
Q9HCE9	ANO8_HUMAN	ANO8 KIAA1623 TMEM16H	reviewed
Q9ULJ7	ANR50_HUMAN	ANKRD50 KIAA1223	reviewed
Q8N8V4	ANS4B_HUMAN	ANKS4B HARP	reviewed
Q9H1A4	APC1_HUMAN	ANAPC1 TSG24	reviewed
O95996	APC2_HUMAN	APC2 APCL	reviewed
Q9UJX5	APC4_HUMAN	ANAPC4 APC4	reviewed
Q9UJX4	APC5_HUMAN	ANAPC5 APC5	reviewed
P27695	APEX1_HUMAN	APEX1 APE APE1 APEX APX HAP1 REF1	reviewed
Q8IW19	APLF_HUMAN	APLF C2orf13 PALF XIP1	reviewed
Q06481	APLP2_HUMAN	APLP2 APPL2	reviewed
Q96P47	AGAP3_HUMAN	AGAP3 CENTG3	reviewed
O60242	AGRB3_HUMAN	ADGRB3 BAI3 KIAA0550	reviewed
P30556	AGTR1_HUMAN	AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B	reviewed
Q5TGY3	AHDC1_HUMAN	AHDC1	reviewed
O95433	AHSA1_HUMAN	AHSA1 C14orf3 HSPC322	reviewed
O00170	AIP_HUMAN	AIP XAP2	reviewed
Q9Y2D5	AKAP2_HUMAN	AKAP2 KIAA0920 PRKA2	reviewed
Q5JQC9	AKAP4_HUMAN	AKAP4 AKAP82	reviewed
Q9H8T0	AKTIP_HUMAN	AKTIP FTS	reviewed
Q3SY69	AL1L2_HUMAN	ALDH1L2	reviewed
P51648	AL3A2_HUMAN	ALDH3A2 ALDH10 FALDH	reviewed
P02768	ALBU_HUMAN	ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341	reviewed
P09972	ALDOC_HUMAN	ALDOC ALDC	reviewed
Q96Q42	ALS2_HUMAN	ALS2 ALS2CR6 KIAA1563	reviewed
Q9UKV5	AMFR_HUMAN	AMFR RNF45	reviewed
P49418	AMPH_HUMAN	AMPH AMPH1	reviewed
Q8IZ07	AN13A_HUMAN	ANKRD13A ANKRD13	reviewed
Q5JPF3	AN36C_HUMAN	ANKRD36C	reviewed
Q9UJX6	ANC2_HUMAN	ANAPC2 APC2 KIAA1406	reviewed
Q12955	ANK3_HUMAN	ANK3	reviewed
Q99873	ANM1_HUMAN	PRMT1 HMT2 HRMT1L2 IR1B4	reviewed
Q6UB99	ANR11_HUMAN	ANKRD11 ANCO1	reviewed
O14617	AP3D1_HUMAN	AP3D1 PRO0039	reviewed
Q92572	AP3S1_HUMAN	AP3S1 CLAPS3	reviewed
P02652	APOA2_HUMAN	APOA2	reviewed
P06727	APOA4_HUMAN	APOA4	reviewed
Q6Q788	APOA5_HUMAN	APOA5 RAP3 UNQ411/PRO773	reviewed
Q8WWN8	ARAP3_HUMAN	ARAP3 CENTD3	reviewed
O15143	ARC1B_HUMAN	ARPC1B ARC41	reviewed
Q13155	AIMP2_HUMAN	AIMP2 JTV1 PRO0992	reviewed
O43572	AKA10_HUMAN	AKAP10	reviewed
Q9UKA4	AKA11_HUMAN	AKAP11 AKAP220 KIAA0629	reviewed
Q02952	AKA12_HUMAN	AKAP12 AKAP250	reviewed
Q9Y243	AKT3_HUMAN	AKT3 PKBG	reviewed
Q8N8R7	AL14E_HUMAN	ARL14EP ARF7EP C11orf46	reviewed
P05062	ALDOB_HUMAN	ALDOB ALDB	reviewed
Q9BT22	ALG1_HUMAN	ALG1 HMAT1 HMT1 PSEC0061 UNQ861/PRO1870	reviewed
Q8N7J2	AMER2_HUMAN	AMER2 FAM123A	reviewed
Q8IY63	AMOL1_HUMAN	AMOTL1	reviewed
Q6ZTN6	AN13D_HUMAN	ANKRD13D	reviewed
A6NCL7	AN33B_HUMAN	ANKRD33B	reviewed
Q9UNK9	ANGE1_HUMAN	ANGEL1 KIAA0759	reviewed
Q68DC2	ANKS6_HUMAN	ANKS6 ANKRD14 PKDR1 SAMD6	reviewed
P16066	ANPRA_HUMAN	NPR1 ANPRA	reviewed
Q6NXT1	ANR54_HUMAN	ANKRD54 LIAR	reviewed
Q7Z6G8	ANS1B_HUMAN	ANKS1B	reviewed
P12429	ANXA3_HUMAN	ANXA3 ANX3	reviewed
Q92481	AP2B_HUMAN	TFAP2B	reviewed
Q02410	APBA1_HUMAN	APBA1 MINT1 X11	reviewed
Q92870	APBB2_HUMAN	APBB2 FE65L FE65L1	reviewed
P25054	APC_HUMAN	APC DP2.5	reviewed
P02647	APOA1_HUMAN	APOA1	reviewed
Q0VD83	APOBR_HUMAN	APOBR APOB48R	reviewed
P07741	APT_HUMAN	APRT	reviewed
P55087	AQP4_HUMAN	AQP4	reviewed
A5YM69	ARG35_HUMAN	ARHGEF35 ARHGEF5L	reviewed
Q6DCA0	AMERL_HUMAN	AMMECR1L	reviewed
Q86WK6	AMGO1_HUMAN	AMIGO1 ALI2 AMIGO KIAA1163	reviewed
Q4VCS5	AMOT_HUMAN	AMOT KIAA1071	reviewed
Q01432	AMPD3_HUMAN	AMPD3	reviewed
Q9C0C7	AMRA1_HUMAN	AMBRA1 KIAA1736	reviewed
Q8N6S4	AN13C_HUMAN	ANKRD13C	reviewed
P10275	ANDR_HUMAN	AR DHTR NR3C4	reviewed
Q8IWZ3	ANKH1_HUMAN	ANKHD1 KIAA1085 MASK VBARP PP2500	reviewed
Q9GZV1	ANKR2_HUMAN	ANKRD2 ARPP	reviewed
O60678	ANM3_HUMAN	PRMT3 HRMT1L3	reviewed
Q8N9V6	ANR53_HUMAN	ANKRD53	reviewed
P09525	ANXA4_HUMAN	ANXA4 ANX4	reviewed
P08758	ANXA5_HUMAN	ANXA5 ANX5 ENX2 PP4	reviewed
Q9BXS5	AP1M1_HUMAN	AP1M1 CLTNM	reviewed
Q9Y6Q5	AP1M2_HUMAN	AP1M2	reviewed
P61966	AP1S1_HUMAN	AP1S1 AP19 CLAPS1	reviewed
P05549	AP2A_HUMAN	TFAP2A AP2TF TFAP2	reviewed
Q96CW1	AP2M1_HUMAN	AP2M1 CLAPM1 KIAA0109	reviewed
Q7Z2E3	APTX_HUMAN	APTX AXA1	reviewed
P41181	AQP2_HUMAN	AQP2	reviewed
O14520	AQP7_HUMAN	AQP7 AQP7L AQP9	reviewed
Q8N6S5	AR6P6_HUMAN	ARL6IP6 PFAAP1	reviewed
