Entry	Entry name	Gene names	Status
O94910	AGRL1_HUMAN	ADGRL1 KIAA0821 LEC2 LPHN1	reviewed
O95490	AGRL2_HUMAN	ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2	reviewed
Q9HAR2	AGRL3_HUMAN	ADGRL3 KIAA0768 LEC3 LPHN3	reviewed
Q9HBW9	AGRL4_HUMAN	ADGRL4 ELTD1 ETL UNQ202/PRO228	reviewed
P31751	AKT2_HUMAN	AKT2	reviewed
P02760	AMBP_HUMAN	AMBP HCP ITIL	reviewed
P15144	AMPN_HUMAN	ANPEP APN CD13 PEPN	reviewed
Q9Y5C1	ANGL3_HUMAN	ANGPTL3 ANGPT5 UNQ153/PRO179	reviewed
O15123	ANGP2_HUMAN	ANGPT2	reviewed
P27695	APEX1_HUMAN	APEX1 APE APE1 APEX APX HAP1 REF1	reviewed
Q06481	APLP2_HUMAN	APLP2 APPL2	reviewed
O60242	AGRB3_HUMAN	ADGRB3 BAI3 KIAA0550	reviewed
P30556	AGTR1_HUMAN	AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B	reviewed
P02768	ALBU_HUMAN	ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341	reviewed
Q86TB3	ALPK2_HUMAN	ALPK2 HAK	reviewed
Q16671	AMHR2_HUMAN	AMHR2 AMHR MISR2	reviewed
Q07075	AMPE_HUMAN	ENPEP	reviewed
P01160	ANF_HUMAN	NPPA ANP PND	reviewed
Q15389	ANGP1_HUMAN	ANGPT1 KIAA0003	reviewed
P17342	ANPRC_HUMAN	NPR3 ANPRC C5orf23 NPRC	reviewed
O75106	AOC2_HUMAN	AOC2	reviewed
P02652	APOA2_HUMAN	APOA2	reviewed
Q9Y243	AKT3_HUMAN	AKT3 PKBG	reviewed
P04746	AMYP_HUMAN	AMY2A	reviewed
P03950	ANGI_HUMAN	ANG RNASE5	reviewed
P16066	ANPRA_HUMAN	NPR1 ANPRA	reviewed
Q86WK6	AMGO1_HUMAN	AMIGO1 ALI2 AMIGO KIAA1163	reviewed
Q86SJ2	AMGO2_HUMAN	AMIGO2 ALI1	reviewed
P04745	AMY1_HUMAN	AMY1A AMY1; AMY1B AMY1; AMY1C AMY1	reviewed
O95841	ANGL1_HUMAN	ANGPTL1 ANG3 ANGPT3 ARP1 PSEC0154 UNQ162/PRO188	reviewed
Q8NI99	ANGL6_HUMAN	ANGPTL6 AGF ARP5 UNQ152/PRO178	reviewed
P05090	APOD_HUMAN	APOD	reviewed
P02749	APOH_HUMAN	APOH B2G1	reviewed
P19021	AMD_HUMAN	PAM	reviewed
O43827	ANGL7_HUMAN	ANGPTL7 CDT6 UNQ313/PRO356	reviewed
Q9Y264	ANGP4_HUMAN	ANGPT4 ANG3 ANG4	reviewed
P20594	ANPRB_HUMAN	NPR2 ANPRB	reviewed
P01008	ANT3_HUMAN	SERPINC1 AT3 PRO0309	reviewed
Q9H6X2	ANTR1_HUMAN	ANTXR1 ATR TEM8	reviewed
P04083	ANXA1_HUMAN	ANXA1 ANX1 LPC1	reviewed
Q9UKU9	ANGL2_HUMAN	ANGPTL2 ARP2 UNQ170/PRO196	reviewed
Q86XS5	ANGL5_HUMAN	ANGPTL5 UNQ5795/PRO19600	reviewed
P08519	APOA_HUMAN	LPA	reviewed
P04114	APOB_HUMAN	APOB	reviewed
P28039	AOAH_HUMAN	AOAH	reviewed
P19801	AOC1_HUMAN	AOC1 ABP1 DAO1	reviewed
Q16853	AOC3_HUMAN	AOC3 VAP1	reviewed
O95445	APOM_HUMAN	APOM G3A NG20 HSPC336	reviewed
P10523	ARRS_HUMAN	SAG	reviewed
P15848	ARSB_HUMAN	ARSB	reviewed
P07307	ASGR2_HUMAN	ASGR2 CLEC4H2	reviewed
Q9UHC3	ASIC3_HUMAN	ASIC3 ACCN3 SLNAC1 TNAC1	reviewed
P42127	ASIP_HUMAN	ASIP AGTI AGTIL ASP	reviewed
P15514	AREG_HUMAN	AREG AREGB SDGF	reviewed
Q92484	ASM3A_HUMAN	SMPDL3A ASML3A	reviewed
Q92485	ASM3B_HUMAN	SMPDL3B ASML3B	reviewed
O14983	AT2A1_HUMAN	ATP2A1	reviewed
Q6UW56	ARAID_HUMAN	ATRAID APR3 C2orf28 HSPC013 UNQ214/PRO240	reviewed
P14415	AT1B2_HUMAN	ATP1B2	reviewed
P17405	ASM_HUMAN	SMPD1 ASM	reviewed
Q9BXN1	ASPN_HUMAN	ASPN PLAP1 SLRR1C UNQ215/PRO241	reviewed
Q8N6G6	ATL1_HUMAN	ADAMTSL1 ADAMTSR1 C9orf94 UNQ528/PRO1071	reviewed
P82987	ATL3_HUMAN	ADAMTSL3 KIAA1233	reviewed
P78348	ASIC1_HUMAN	ASIC1 ACCN2 BNAC2	reviewed
Q16515	ASIC2_HUMAN	ASIC2 ACCN ACCN1 BNAC1 MDEG	reviewed
Q96FT7	ASIC4_HUMAN	ASIC4 ACCN4	reviewed
P05026	AT1B1_HUMAN	ATP1B1 ATP1B	reviewed
Q5T4W7	ARTN_HUMAN	ARTN EVN	reviewed
Q9NY37	ASIC5_HUMAN	ASIC5 ACCN5 HINAC	reviewed
P20933	ASPG_HUMAN	AGA	reviewed
O75129	ASTN2_HUMAN	ASTN2 KIAA0634	reviewed
P54709	AT1B3_HUMAN	ATP1B3	reviewed
P15289	ARSA_HUMAN	ARSA	reviewed
P07306	ASGR1_HUMAN	ASGR1 CLEC4H1	reviewed
Q12797	ASPH_HUMAN	ASPH BAH	reviewed
O14525	ASTN1_HUMAN	ASTN1 ASTN KIAA0289	reviewed
Q6ZMM2	ATL5_HUMAN	ADAMTSL5 THSD6	reviewed
O75173	ATS4_HUMAN	ADAMTS4 KIAA0688 UNQ769/PRO1563	reviewed
Q9UKP5	ATS6_HUMAN	ADAMTS6	reviewed
Q9UP79	ATS8_HUMAN	ADAMTS8 METH2	reviewed
Q86TH1	ATL2_HUMAN	ADAMTSL2 KIAA0605	reviewed
P58397	ATS12_HUMAN	ADAMTS12 UNQ1918/PRO4389	reviewed
O95450	ATS2_HUMAN	ADAMTS2 PCINP PCPNI	reviewed
O15072	ATS3_HUMAN	ADAMTS3 KIAA0366	reviewed
Q9P2N4	ATS9_HUMAN	ADAMTS9 KIAA1312	reviewed
Q00973	B4GN1_HUMAN	B4GALNT1 GALGT SIAT2	reviewed
O60512	B4GT3_HUMAN	B4GALT3	reviewed
Q9H324	ATS10_HUMAN	ADAMTS10	reviewed
Q76LX8	ATS13_HUMAN	ADAMTS13 C9orf8 UNQ6102/PRO20085	reviewed
Q8TE56	ATS17_HUMAN	ADAMTS17	reviewed
Q8TE59	ATS19_HUMAN	ADAMTS19	reviewed
Q13705	AVR2B_HUMAN	ACVR2B	reviewed
Q96Q91	B3A4_HUMAN	SLC4A9 AE4 SBC5	reviewed
P15291	B4GT1_HUMAN	B4GALT1 GGTB2	reviewed
O60513	B4GT4_HUMAN	B4GALT4 UNQ552/PRO1109	reviewed
P82251	BAT1_HUMAN	SLC7A9 BAT1	reviewed
O75882	ATRN_HUMAN	ATRN KIAA0548 MGCA	reviewed
O60909	B4GT2_HUMAN	B4GALT2	reviewed
Q15582	BGH3_HUMAN	TGFBI BIGH3	reviewed
P51164	ATP4B_HUMAN	ATP4B	reviewed
O43286	B4GT5_HUMAN	B4GALT5	reviewed
P35613	BASI_HUMAN	BSG UNQ6505/PRO21383	reviewed
Q5VV63	ATRN1_HUMAN	ATRNL1 KIAA0534	reviewed
Q8WXS8	ATS14_HUMAN	ADAMTS14	reviewed
Q8TE57	ATS16_HUMAN	ADAMTS16 KIAA2029	reviewed
Q8TE60	ATS18_HUMAN	ADAMTS18 ADAMTS21	reviewed
P59510	ATS20_HUMAN	ADAMTS20	reviewed
Q9UNA0	ATS5_HUMAN	ADAMTS5 ADAMTS11 ADMP2	reviewed
Q9UKP4	ATS7_HUMAN	ADAMTS7	reviewed
O95393	BMP10_HUMAN	BMP10	reviewed
P12645	BMP3_HUMAN	BMP3 BMP3A	reviewed
P12643	BMP2_HUMAN	BMP2 BMP2A	reviewed
P18075	BMP7_HUMAN	BMP7 OP1	reviewed
Q8TE58	ATS15_HUMAN	ADAMTS15	reviewed
Q9UHI8	ATS1_HUMAN	ADAMTS1 KIAA1346 METH1	reviewed
Q9UBX8	B4GT6_HUMAN	B4GALT6	reviewed
Q9UBV7	B4GT7_HUMAN	B4GALT7 XGALT1 UNQ748/PRO1478	reviewed
Q9BYV9	BACH2_HUMAN	BACH2	reviewed
O14514	BAI1_HUMAN	BAI1	reviewed
P22003	BMP5_HUMAN	BMP5	reviewed
Q8TDL5	BPIB1_HUMAN	BPIFB1 C20orf114 LPLUNC1 UNQ706/PRO1357	reviewed
Q6PL45	BRID5_HUMAN	BRICD5 C16orf79	reviewed
P27037	AVR2A_HUMAN	ACVR2A ACVR2	reviewed
P56817	BACE1_HUMAN	BACE1 BACE KIAA1149	reviewed
Q8NFQ5	BPIB6_HUMAN	BPIFB6 BPIL3	reviewed
Q075Z2	BSPH1_HUMAN	BSPH1	reviewed
P61769	B2MG_HUMAN	B2M CDABP0092 HDCMA22P	reviewed
O94766	B3GA3_HUMAN	B3GAT3	reviewed
Q9Y5Z0	BACE2_HUMAN	BACE2 AEPLC ALP56 ASP21 CDA13 UNQ418/PRO852	reviewed
P23560	BDNF_HUMAN	BDNF	reviewed
P30411	BKRB2_HUMAN	BDKRB2 BKR2	reviewed
P34820	BMP8B_HUMAN	BMP8B BMP8	reviewed
Q9BQP9	BPIA3_HUMAN	BPIFA3 C20orf71 SPLUNC3	reviewed
P17213	BPI_HUMAN	BPI	reviewed
Q7KYR7	BT2A1_HUMAN	BTN2A1 BT2.1 BTF1	reviewed
Q7Z6A9	BTLA_HUMAN	BTLA	reviewed
Q16581	C3AR_HUMAN	C3AR1 AZ3B C3R1 HNFAG09	reviewed
P50895	BCAM_HUMAN	BCAM LU MSK19	reviewed
O95972	BMP15_HUMAN	BMP15 GDF9B	reviewed
P13497	BMP1_HUMAN	BMP1 PCOLC	reviewed
Q7Z5Y6	BMP8A_HUMAN	BMP8A	reviewed
Q9NP55	BPIA1_HUMAN	BPIFA1 LUNX NASG PLUNC SPLUNC1 SPURT UNQ787/PRO1606	reviewed
P59826	BPIB3_HUMAN	BPIFB3 C20orf185 LPLUNC3	reviewed
Q96KV6	BT2A3_HUMAN	BTN2A3P BTN2A3	reviewed
P78410	BT3A2_HUMAN	BTN3A2 BT3.2 BTF3 BTF4	reviewed
A8MVZ5	BTNLA_HUMAN	BTNL10	reviewed
Q86VB7	C163A_HUMAN	CD163 M130	reviewed
Q9NR16	C163B_HUMAN	CD163L1 CD163B M160 UNQ6434/PRO23202	reviewed
Q9NS00	C1GLT_HUMAN	C1GALT1	reviewed
P02746	C1QB_HUMAN	C1QB	reviewed
P02747	C1QC_HUMAN	C1QC C1QG	reviewed
O43570	CAH12_HUMAN	CA12	reviewed
P46663	BKRB1_HUMAN	BDKRB1 BRADYB1	reviewed
P22004	BMP6_HUMAN	BMP6 VGR	reviewed
O00238	BMR1B_HUMAN	BMPR1B	reviewed
Q10589	BST2_HUMAN	BST2	reviewed
O00478	BT3A3_HUMAN	BTN3A3 BTF3	reviewed
P00736	C1R_HUMAN	C1R	reviewed
Q9NY47	CA2D2_HUMAN	CACNA2D2 KIAA0558	reviewed
O00555	CAC1A_HUMAN	CACNA1A CACH4 CACN3 CACNL1A4	reviewed
Q00975	CAC1B_HUMAN	CACNA1B CACH5 CACNL1A5	reviewed
Q13936	CAC1C_HUMAN	CACNA1C CACH2 CACN2 CACNL1A1 CCHL1A1	reviewed
P12830	CADH1_HUMAN	CDH1 CDHE UVO	reviewed
Q9BY67	CADM1_HUMAN	CADM1 IGSF4 IGSF4A NECL2 SYNCAM TSLC1	reviewed
P06881	CALCA_HUMAN	CALCA CALC1	reviewed
Q13873	BMPR2_HUMAN	BMPR2 PPH1	reviewed
Q9BWV1	BOC_HUMAN	BOC UNQ604/PRO1190	reviewed
Q6UXG8	BTNL9_HUMAN	BTNL9 UNQ1900/PRO4346	reviewed
Q9NZP8	C1RL_HUMAN	C1RL C1RL1 C1RLP CLSPA	reviewed
P09871	C1S_HUMAN	C1S	reviewed
Q9P296	C5AR2_HUMAN	C5AR2 C5L2 GPR77	reviewed
Q16568	CART_HUMAN	CARTPT CART	reviewed
P36894	BMR1A_HUMAN	BMPR1A ACVRLK3 ALK3	reviewed
P12644	BMP4_HUMAN	BMP4 BMP2B DVR4	reviewed
Q96DR5	BPIA2_HUMAN	BPIFA2 C20orf70 SPLUNC2 UNQ510/PRO1025	reviewed
Q8N4F0	BPIB2_HUMAN	BPIFB2 BPIL1 C20orf184 LPLUNC2 UNQ2489/PRO5776	reviewed
P32247	BRS3_HUMAN	BRS3	reviewed
Q10588	BST1_HUMAN	BST1	reviewed
Q15878	CAC1E_HUMAN	CACNA1E CACH6 CACNL1A6	reviewed
Q8N3J6	CADM2_HUMAN	CADM2 IGSF4D NECL3	reviewed
Q96L12	CALR3_HUMAN	CALR3 CRT2	reviewed
P27797	CALR_HUMAN	CALR CRTC	reviewed
P27824	CALX_HUMAN	CANX	reviewed
Q13948	CASP_HUMAN	CUX1 CUTL1	reviewed
P59827	BPIB4_HUMAN	BPIFB4 C20orf186 LPLUNC4	reviewed
Q8NFQ6	BPIFC_HUMAN	BPIFC BPIL2	reviewed
Q8WVV5	BT2A2_HUMAN	BTN2A2 BT2.2 BTF2	reviewed
O00481	BT3A1_HUMAN	BTN3A1 BTF5	reviewed
P35070	BTC_HUMAN	BTC	reviewed
Q9NPY3	C1QR1_HUMAN	CD93 C1QR1 MXRA4	reviewed
P21730	C5AR1_HUMAN	C5AR1 C5AR C5R1	reviewed
Q8IZS8	CA2D3_HUMAN	CACNA2D3	reviewed
Q7Z3S7	CA2D4_HUMAN	CACNA2D4	reviewed
Q8NFZ8	CADM4_HUMAN	CADM4 IGSF4C NECL4 TSLL2	reviewed
P22748	CAH4_HUMAN	CA4	reviewed
P23280	CAH6_HUMAN	CA6	reviewed
