Entry	Entry name	Gene names	Status
P11226	MBL2_HUMAN	MBL2 COLEC1 MBL	reviewed
O14974	MYPT1_HUMAN	PPP1R12A MBS MYPT1	reviewed
P19838	NFKB1_HUMAN	NFKB1	reviewed
P46531	NOTC1_HUMAN	NOTCH1 TAN1	reviewed
P04070	PROC_HUMAN	PROC	reviewed
P07225	PROS_HUMAN	PROS1 PROS	reviewed
P22891	PROZ_HUMAN	PROZ	reviewed
P46776	RL27A_HUMAN	RPL27A	reviewed
P62917	RL8_HUMAN	RPL8	reviewed
P62266	RS23_HUMAN	RPS23	reviewed
P35247	SFTPD_HUMAN	SFTPD COLEC7 PSPD SFTP4	reviewed
Q8IWL2	SFTA1_HUMAN	SFTPA1 COLEC4 PSAP SFTP1 SFTPA SFTPA1B	reviewed
Q8IWL1	SFPA2_HUMAN	SFTPA2 COLEC5 PSAP SFTP1 SFTPA SFTPA2B	reviewed
Q9Y4R8	TELO2_HUMAN	TELO2 KIAA0683	reviewed
Q9H2K2	TNKS2_HUMAN	TNKS2 PARP5B TANK2 TNKL	reviewed
P07204	TRBM_HUMAN	THBD THRM	reviewed
P26368	U2AF2_HUMAN	U2AF2 U2AF65	reviewed
