Entry	Entry name	Gene names	Status
Q96BS2	CHP3_HUMAN	TESC CHP3	reviewed
Q9UKJ5	CHIC2_HUMAN	CHIC2 BTL	reviewed
Q99653	CHP1_HUMAN	CHP1 CHP	reviewed
Q13286	CLN3_HUMAN	CLN3 BTS	reviewed
Q5VXU3	CHIC1_HUMAN	CHIC1 BRX	reviewed
Q02246	CNTN2_HUMAN	CNTN2 AXT TAG1 TAX1	reviewed
Q9UQ52	CNTN6_HUMAN	CNTN6	reviewed
Q99828	CIB1_HUMAN	CIB1 CIB KIP PRKDCIP	reviewed
P21554	CNR1_HUMAN	CNR1 CNR	reviewed
P26992	CNTFR_HUMAN	CNTFR	reviewed
Q12860	CNTN1_HUMAN	CNTN1	reviewed
Q8IWV2	CNTN4_HUMAN	CNTN4	reviewed
Q9Y3E7	CHMP3_HUMAN	CHMP3 CGI149 NEDF VPS24 CGI-149	reviewed
O43745	CHP2_HUMAN	CHP2 HCA520	reviewed
P56746	CLD15_HUMAN	CLDN15	reviewed
Q96DZ5	CLIP3_HUMAN	CLIP3 CLIPR59	reviewed
P09543	CN37_HUMAN	CNP	reviewed
Q9P232	CNTN3_HUMAN	CNTN3 KIAA1496 PANG	reviewed
O94779	CNTN5_HUMAN	CNTN5	reviewed
Q7Z7G2	CPLX4_HUMAN	CPLX4	reviewed
Q9Y2W7	CSEN_HUMAN	KCNIP3 CSEN DREAM KCHIP3	reviewed
Q8WWI5	CTL1_HUMAN	SLC44A1 CD92 CDW92 CTL1	reviewed
Q8WVH0	CPLX3_HUMAN	CPLX3 Nbla11589	reviewed
P78310	CXAR_HUMAN	CXADR CAR	reviewed
Q717R9	CYS1_HUMAN	CYS1	reviewed
Q5M775	CYTSB_HUMAN	SPECC1 CYTSB NSP5	reviewed
O15255	CXX1_HUMAN	FAM127A CXX1 MAR8 MAR8C MART8 hucep-5	reviewed
P08174	DAF_HUMAN	CD55 CR DAF	reviewed
P15924	DESP_HUMAN	DSP	reviewed
Q6QHC5	DEGS2_HUMAN	DEGS2 C14orf66	reviewed
Q05329	DCE2_HUMAN	GAD2 GAD65	reviewed
Q8IWE4	DCNL3_HUMAN	DCUN1D3 SCCRO3	reviewed
Q7L014	DDX46_HUMAN	DDX46 KIAA0801	reviewed
O95661	DIRA3_HUMAN	DIRAS3 ARHI NOEY2 RHOI	reviewed
O15121	DEGS1_HUMAN	DEGS1 DES1 MLD MIG15	reviewed
Q96HU8	DIRA2_HUMAN	DIRAS2	reviewed
Q9UF47	DNJ5B_HUMAN	DNAJC5B	reviewed
Q8N7S2	DNJ5G_HUMAN	DNAJC5G	reviewed
O60884	DNJA2_HUMAN	DNAJA2 CPR3 HIRIP4	reviewed
Q8WW22	DNJA4_HUMAN	DNAJA4	reviewed
P16444	DPEP1_HUMAN	DPEP1 MDP RDP	reviewed
O43323	DHH_HUMAN	DHH	reviewed
O95057	DIRA1_HUMAN	DIRAS1 GBTS1 RIG	reviewed
P78352	DLG4_HUMAN	DLG4 PSD95	reviewed
Q155Q3	DIXC1_HUMAN	DIXDC1 CCD1 KIAA1735	reviewed
Q15700	DLG2_HUMAN	DLG2	reviewed
Q9H4B8	DPEP3_HUMAN	DPEP3 UNQ834/PRO1772	reviewed
P31689	DNJA1_HUMAN	DNAJA1 DNAJ2 HDJ2 HSJ2 HSPF4	reviewed
Q9H4A9	DPEP2_HUMAN	DPEP2 UNQ284/PRO323	reviewed
P21918	DRD5_HUMAN	DRD5 DRD1B DRD1L2	reviewed
Q9H3Z4	DNJC5_HUMAN	DNAJC5 CLN4	reviewed
Q03001	DYST_HUMAN	DST BP230 BP240 BPAG1 DMH DT KIAA0728	reviewed
P43004	EAA2_HUMAN	SLC1A2 EAAT2 GLT1	reviewed
Q9Y2G0	EFR3B_HUMAN	EFR3B KIAA0953	reviewed
P21728	DRD1_HUMAN	DRD1	reviewed
Q9H1R2	DUS15_HUMAN	DUSP15 C20orf57 VHY	reviewed
P20827	EFNA1_HUMAN	EFNA1 EPLG1 LERK1 TNFAIP4	reviewed
Q9NRW4	DUS22_HUMAN	DUSP22 JSP1 LMWDSP2 MKPX	reviewed
P24530	EDNRB_HUMAN	EDNRB ETRB	reviewed
Q7RTS9	DYM_HUMAN	DYM	reviewed
P52798	EFNA4_HUMAN	EFNA4 EPLG4 LERK4	reviewed
P52803	EFNA5_HUMAN	EFNA5 EPLG7 LERK7	reviewed
P98073	ENTK_HUMAN	TMPRSS15 ENTK PRSS7	reviewed
Q7L9B9	EEPD1_HUMAN	EEPD1 KIAA1706	reviewed
O43921	EFNA2_HUMAN	EFNA2 EPLG6 LERK6	reviewed
P52797	EFNA3_HUMAN	EFNA3 EFL2 EPLG3 LERK3	reviewed
Q14156	EFR3A_HUMAN	EFR3A KIAA0143	reviewed
Q00013	EM55_HUMAN	MPP1 DXS552E EMP55	reviewed
Q6UWR7	ENPP6_HUMAN	ENPP6 UNQ1889/PRO4334	reviewed
P49961	ENTP1_HUMAN	ENTPD1 CD39	reviewed
P16452	EPB42_HUMAN	EPB42 E42P	reviewed
Q92817	EVPL_HUMAN	EVPL	reviewed
Q9NUQ9	FA49B_HUMAN	FAM49B BM-009	reviewed
P03372	ESR1_HUMAN	ESR1 ESR NR3A1	reviewed
Q9UKC9	FBXL2_HUMAN	FBXL2 FBL2 FBL3	reviewed
Q86XD5	F131B_HUMAN	FAM131B KIAA0773	reviewed
P06734	FCER2_HUMAN	FCER2 CD23A CLEC4J FCE2 IGEBF	reviewed
O75015	FCG3B_HUMAN	FCGR3B CD16B FCG3 FCGR3 IGFR3	reviewed
P09769	FGR_HUMAN	FGR SRC2	reviewed
Q14254	FLOT2_HUMAN	FLOT2 ESA1 M17S1	reviewed
Q96PY5	FMNL2_HUMAN	FMNL2 FHOD2 KIAA1902	reviewed
P15328	FOLR1_HUMAN	FOLR1 FOLR	reviewed
Q8IVF7	FMNL3_HUMAN	FMNL3 FHOD3 FRL2 KIAA2014 WBP3	reviewed
P14207	FOLR2_HUMAN	FOLR2	reviewed
O43559	FRS3_HUMAN	FRS3	reviewed
O95466	FMNL1_HUMAN	FMNL1 C17orf1 C17orf1B FMNL FRL1	reviewed
P62683	GAK21_HUMAN	ERVK-21	reviewed
Q8WU20	FRS2_HUMAN	FRS2	reviewed
P54826	GAS1_HUMAN	GAS1	reviewed
Q9H4G4	GAPR1_HUMAN	GLIPR2 C9orf19 GAPR1	reviewed
P61952	GBG11_HUMAN	GNG11 GNGT11	reviewed
Q9P2W3	GBG13_HUMAN	GNG13	reviewed
P63218	GBG5_HUMAN	GNG5 GNGT5	reviewed
P87889	GAK10_HUMAN	ERVK-10	reviewed
P62685	GAK8_HUMAN	ERVK-8	reviewed
Q9UBI6	GBG12_HUMAN	GNG12	reviewed
P59768	GBG2_HUMAN	GNG2	reviewed
Q9UK08	GBG8_HUMAN	GNG8 GNG9 GNGT9	reviewed
P62684	GA113_HUMAN	HERVK_113	reviewed
P63130	GAK7_HUMAN	ERVK-7	reviewed
O60755	GALR3_HUMAN	GALR3 GALNR3	reviewed
O95166	GBRAP_HUMAN	GABARAP FLC3B HT004	reviewed
P18507	GBRG2_HUMAN	GABRG2	reviewed
P06241	FYN_HUMAN	FYN	reviewed
Q9HDB9	GAK5_HUMAN	ERVK-5 ERVK5	reviewed
P63126	GAK9_HUMAN	ERVK-9	reviewed
P32239	GASR_HUMAN	CCKBR CCKRB	reviewed
O60262	GBG7_HUMAN	GNG7 GNGT7	reviewed
Q9BY60	GBRL3_HUMAN	GABARAPL3	reviewed
P56159	GFRA1_HUMAN	GFRA1 GDNFRA RETL1 TRNR1	reviewed
O60609	GFRA3_HUMAN	GFRA3 UNQ339/PRO538/PRO3664	reviewed
P63145	GAK24_HUMAN	ERVK-24	reviewed
P32455	GBP1_HUMAN	GBP1	reviewed
Q96PP8	GBP5_HUMAN	GBP5 UNQ2427/PRO4987	reviewed
Q8N1C3	GBRG1_HUMAN	GABRG1	reviewed
Q9YNA8	GAK19_HUMAN	ERVK-19	reviewed
Q7LDI9	GAK6_HUMAN	ERVK-6 ERVK6	reviewed
P63211	GBG1_HUMAN	GNGT1	reviewed
O14610	GBGT2_HUMAN	GNGT2 GNG8 GNG9 GNGT8	reviewed
P60520	GBRL2_HUMAN	GABARAPL2 FLC3A GEF2	reviewed
P47211	GALR1_HUMAN	GALR1 GALNR GALNR1	reviewed
P50151	GBG10_HUMAN	GNG10 GNGT10	reviewed
P50150	GBG4_HUMAN	GNG4 GNGT4	reviewed
P32456	GBP2_HUMAN	GBP2	reviewed
Q99928	GBRG3_HUMAN	GABRG3	reviewed
P63215	GBG3_HUMAN	GNG3 GNGT3	reviewed
Q9H0R8	GBRL1_HUMAN	GABARAPL1 GEC1	reviewed
O00451	GFRA2_HUMAN	GFRA2 GDNFRB RETL2 TRNR2	reviewed
Q9GZZ7	GFRA4_HUMAN	GFRA4	reviewed
Q14344	GNA13_HUMAN	GNA13	reviewed
P63096	GNAI1_HUMAN	GNAI1	reviewed
P08754	GNAI3_HUMAN	GNAI3	reviewed
Q9UBU3	GHRL_HUMAN	GHRL MTLRP UNQ524/PRO1066	reviewed
Q03113	GNA12_HUMAN	GNA12	reviewed
P38405	GNAL_HUMAN	GNAL	reviewed
P09471	GNAO_HUMAN	GNAO1	reviewed
P11488	GNAT1_HUMAN	GNAT1 GNATR	reviewed
O00461	GOLI4_HUMAN	GOLIM4 GIMPC GOLPH4 GPP130	reviewed
Q9BQQ3	GORS1_HUMAN	GORASP1 GOLPH5 GRASP65	reviewed
Q99795	GPA33_HUMAN	GPA33	reviewed
P51654	GPC3_HUMAN	GPC3 OCI5	reviewed
Q99445	GML_HUMAN	GML LY6DL	reviewed
P29992	GNA11_HUMAN	GNA11 GA11	reviewed
P50148	GNAQ_HUMAN	GNAQ GAQ	reviewed
A8MTJ3	GNAT3_HUMAN	GNAT3	reviewed
Q8N158	GPC2_HUMAN	GPC2	reviewed
O75487	GPC4_HUMAN	GPC4 UNQ474/PRO937	reviewed
P55259	GP2_HUMAN	GP2	reviewed
P35052	GPC1_HUMAN	GPC1	reviewed
P46095	GPR6_HUMAN	GPR6	reviewed
Q7Z2K8	GRIN1_HUMAN	GPRIN1 KIAA1893	reviewed
P63092	GNAS2_HUMAN	GNAS GNAS1 GSP	reviewed
Q7Z5G4	GOGA7_HUMAN	GOLGA7 GCP16 HDCKB03P HSPC041	reviewed
Q9H8Y8	GORS2_HUMAN	GORASP2 GOLPH6	reviewed
P42263	GRIA3_HUMAN	GRIA3 GLUR3 GLURC	reviewed
P19087	GNAT2_HUMAN	GNAT2 GNATC	reviewed
Q2TAP0	GOG7B_HUMAN	GOLGA7B C10orf132 C10orf133	reviewed
Q8WTQ7	GRK7_HUMAN	GRK7 GPRK7	reviewed
P04899	GNAI2_HUMAN	GNAI2 GNAI2B	reviewed
P19086	GNAZ_HUMAN	GNAZ	reviewed
Q9Y625	GPC6_HUMAN	GPC6 UNQ369/PRO705	reviewed
P46089	GPR3_HUMAN	GPR3 ACCA	reviewed
P78333	GPC5_HUMAN	GPC5	reviewed
P47775	GPR12_HUMAN	GPR12	reviewed
P48058	GRIA4_HUMAN	GRIA4 GLUR4	reviewed
P42261	GRIA1_HUMAN	GRIA1 GLUH1 GLUR1	reviewed
P42262	GRIA2_HUMAN	GRIA2 GLUR2	reviewed
P43250	GRK6_HUMAN	GRK6 GPRK6	reviewed
P30550	GRPR_HUMAN	GRPR	reviewed
Q9UMX6	GUC1B_HUMAN	GUCA1B GCAP2	reviewed
P32298	GRK4_HUMAN	GRK4 GPRK2L GPRK4	reviewed
Q8IV16	HDBP1_HUMAN	GPIHBP1 HBP1	reviewed
O95843	GUC1C_HUMAN	GUCA1C GCAP3	reviewed
P43080	GUC1A_HUMAN	GUCA1A C6orf131 GCAP GCAP1 GUCA1	reviewed
Q5VTY9	HHAT_HUMAN	HHAT MART2 SKI1	reviewed
P08631	HCK_HUMAN	HCK	reviewed
Q8IV36	HID1_HUMAN	HID1 C17orf28 DMC1	reviewed
Q8TB92	HMGC2_HUMAN	HMGCLL1	reviewed
P25021	HRH2_HUMAN	HRH2	reviewed
P37235	HPCL1_HUMAN	HPCAL1 BDR1	reviewed
P38567	HYALP_HUMAN	SPAM1 HYAL3 PH20	reviewed
Q12891	HYAL2_HUMAN	HYAL2 LUCA2	reviewed
P32019	I5P2_HUMAN	INPP5B OCRL2	reviewed
P84074	HPCA_HUMAN	HPCA BDR2	reviewed
Q9UM19	HPCL4_HUMAN	HPCAL4	reviewed
P13164	IFM1_HUMAN	IFITM1 CD225 IFI17	reviewed
Q14642	I5P1_HUMAN	INPP5A	reviewed
A6NMD0	IFM10_HUMAN	IFITM10	reviewed
Q01629	IFM2_HUMAN	IFITM2	reviewed
A6NNB3	IFM5_HUMAN	IFITM5	reviewed
P17181	INAR1_HUMAN	IFNAR1 IFNAR	reviewed
Q9NRR6	INP5E_HUMAN	INPP5E	reviewed
P34913	HYES_HUMAN	EPHX2	reviewed
Q01628	IFM3_HUMAN	IFITM3	reviewed
Q969P0	IGSF8_HUMAN	IGSF8 CD81P3 EWI2 KCT4	reviewed
Q14623	IHH_HUMAN	IHH	reviewed
P01583	IL1A_HUMAN	IL1A IL1F1	reviewed
P23229	ITA6_HUMAN	ITGA6	reviewed
P26006	ITA3_HUMAN	ITGA3 MSK18	reviewed
P16144	ITB4_HUMAN	ITGB4	reviewed
A6ND01	JUNO_HUMAN	IZUMO1R FOLR4 JUNO	reviewed
P22694	KAPCB_HUMAN	PRKACB	reviewed
P07476	INVO_HUMAN	IVL	reviewed
Q96NX5	KCC1G_HUMAN	CAMK1G CLICK3 VWS1	reviewed
P16389	KCNA2_HUMAN	KCNA2	reviewed
Q9P206	K1522_HUMAN	KIAA1522	reviewed
P63252	KCNJ2_HUMAN	KCNJ2 IRK1	reviewed
Q8WWA0	ITLN1_HUMAN	ITLN1 INTL ITLN LFR UNQ640/PRO1270	reviewed
P17612	KAPCA_HUMAN	PRKACA PKACA	reviewed
P22612	KAPCG_HUMAN	PRKACG	reviewed
P22460	KCNA5_HUMAN	KCNA5	reviewed
Q9NS61	KCIP2_HUMAN	KCNIP2 KCHIP2	reviewed
Q96RP8	KCNA7_HUMAN	KCNA7	reviewed
Q13237	KGP2_HUMAN	PRKG2 PRKGR2	reviewed
P17658	KCNA6_HUMAN	KCNA6	reviewed
Q16322	KCA10_HUMAN	KCNA10	reviewed
Q12791	KCMA1_HUMAN	KCNMA1 KCNMA SLO	reviewed
Q09470	KCNA1_HUMAN	KCNA1	reviewed
P22001	KCNA3_HUMAN	KCNA3 HGK5	reviewed
P46019	KPB2_HUMAN	PHKA2 PHKLA PYK	reviewed
Q93100	KPBB_HUMAN	PHKB	reviewed
P11801	KPSH1_HUMAN	PSKH1	reviewed
P46020	KPB1_HUMAN	PHKA1 PHKA	reviewed
Q9NS86	LANC2_HUMAN	LANCL2 GPR69B TASP	reviewed
Q8NEZ4	KMT2C_HUMAN	KMT2C HALR KIAA1506 MLL3	reviewed
O43561	LAT_HUMAN	LAT	reviewed
P06858	LIPL_HUMAN	LPL LIPD	reviewed
Q969J3	L12R1_HUMAN	LOH12CR1	reviewed
P19256	LFA3_HUMAN	CD58 LFA3	reviewed
P02545	LMNA_HUMAN	LMNA LMN1	reviewed
P06239	LCK_HUMAN	LCK	reviewed
Q8NI32	LPD6B_HUMAN	LYPD6B	reviewed
P20700	LMNB1_HUMAN	LMNB1 LMN2 LMNB	reviewed
Q9UBY5	LPAR3_HUMAN	LPAR3 EDG7 LPA3	reviewed
P43657	LPAR6_HUMAN	LPAR6 P2RY5	reviewed
Q5T700	LRAD1_HUMAN	LDLRAD1	reviewed
Q8N9N7	LRC57_HUMAN	LRRC57	reviewed
O95867	LY66C_HUMAN	LY6G6C C6orf24 G6C NG24 UNQ1947/PRO4430	reviewed
Q17RY6	LY6K_HUMAN	LY6K CO16	reviewed
P16109	LYAM3_HUMAN	SELP GMRP GRMP	reviewed
Q9H400	LIME1_HUMAN	LIME1 LIME LP8067	reviewed
Q16553	LY6E_HUMAN	LY6E 9804 RIGE SCA2 TSA1	reviewed
Q8N2G4	LYPD1_HUMAN	LYPD1 LYPDC1 PSEC0181 UNQ3079/PRO9917	reviewed
Q9HBW0	LPAR2_HUMAN	LPAR2 EDG4 LPA2	reviewed
Q5SZI1	LRAD2_HUMAN	LDLRAD2	reviewed
Q6UXB3	LYPD2_HUMAN	LYPD2 LYPDC2 UNQ430/PRO788	reviewed
Q6UWN5	LYPD5_HUMAN	LYPD5 UNQ1908/PRO4356	reviewed
Q6UX82	LYPD8_HUMAN	LYPD8 UNQ511/PRO1026	reviewed
O75581	LRP6_HUMAN	LRP6	reviewed
P22888	LSHR_HUMAN	LHCGR LCGR LGR2 LHRHR	reviewed
Q9BZG9	LYNX1_HUMAN	LYNX1 SLURP2	reviewed
P07948	LYN_HUMAN	LYN JTK8	reviewed
Q03252	LMNB2_HUMAN	LMNB2 LMN2	reviewed
Q9C0E8	LNP_HUMAN	LNP KIAA1715	reviewed
Q86YD5	LRAD3_HUMAN	LDLRAD3	reviewed
Q6IAA8	LTOR1_HUMAN	LAMTOR1 C11orf59 PDRO PP7157	reviewed
Q5VT66	MARC1_HUMAN	MARC1 MOSC1	reviewed
P41968	MC3R_HUMAN	MC3R	reviewed
P32245	MC4R_HUMAN	MC4R	reviewed
O95868	LY66D_HUMAN	LY6G6D C6orf23 G6D MEGT1 NG25	reviewed
Q9H9H5	MA6D1_HUMAN	MAP6D1	reviewed
Q13449	LSAMP_HUMAN	LSAMP IGLON3 LAMP	reviewed
Q14210	LY6D_HUMAN	LY6D E48	reviewed
O94772	LY6H_HUMAN	LY6H	reviewed
Q6UWN0	LYPD4_HUMAN	LYPD4 UNQ2552/PRO6181	reviewed
P33032	MC5R_HUMAN	MC5R	reviewed
Q9Y250	LZTS1_HUMAN	LZTS1 FEZ1	reviewed
P21145	MAL_HUMAN	MAL	reviewed
Q8NFP4	MDGA1_HUMAN	MDGA1 MAMDC3	reviewed
O95274	LYPD3_HUMAN	LYPD3 C4.4A UNQ491/PRO1007	reviewed
P20916	MAG_HUMAN	MAG GMA	reviewed
Q7Z553	MDGA2_HUMAN	MDGA2 MAMDC1 UNQ8188/PRO23197	reviewed
O14880	MGST3_HUMAN	MGST3	reviewed
Q96JE9	MAP6_HUMAN	MAP6 KIAA1878	reviewed
P29966	MARCS_HUMAN	MARCKS MACS PRKCSL	reviewed
Q9NX63	MIC19_HUMAN	CHCHD3 MIC19 MINOS3	reviewed
Q9BRT3	MIEN1_HUMAN	MIEN1 C17orf37 RDX12 XTP4	reviewed
Q9GZQ8	MLP3B_HUMAN	MAP1LC3B MAP1ALC3	reviewed
Q9NPA2	MMP25_HUMAN	MMP25 MMP20 MMPL1 MT6MMP	reviewed
Q9BRQ6	MIC25_HUMAN	CHCHD6 CHCM1 MIC25	reviewed
O60291	MGRN1_HUMAN	MGRN1 KIAA0544 RNF156	reviewed
Q9H492	MLP3A_HUMAN	MAP1LC3A	reviewed
Q9BXW4	MLP3C_HUMAN	MAP1LC3C	reviewed
A6NCE7	MP3B2_HUMAN	MAP1LC3B2	reviewed
P53779	MK10_HUMAN	MAPK10 JNK3 JNK3A PRKM10 SAPK1B	reviewed
P49006	MRP_HUMAN	MARCKSL1 MLP MRP	reviewed
Q9ULZ9	MMP17_HUMAN	MMP17 MT4MMP	reviewed
Q9UJ68	MSRA_HUMAN	MSRA	reviewed
Q01726	MSHR_HUMAN	MC1R MSHR	reviewed
Q13421	MSLN_HUMAN	MSLN MPF	reviewed
P15941	MUC1_HUMAN	MUC1 PUM	reviewed
Q99972	MYOC_HUMAN	MYOC GLC1A TIGR	reviewed
