Entry	Entry name	Gene names	Status
Q8IVF7	FMNL3_HUMAN	FMNL3 FHOD3 FRL2 KIAA2014 WBP3	reviewed
O43559	FRS3_HUMAN	FRS3	reviewed
O95466	FMNL1_HUMAN	FMNL1 C17orf1 C17orf1B FMNL FRL1	reviewed
P62683	GAK21_HUMAN	ERVK-21	reviewed
Q8WU20	FRS2_HUMAN	FRS2	reviewed
Q9H4G4	GAPR1_HUMAN	GLIPR2 C9orf19 GAPR1	reviewed
P87889	GAK10_HUMAN	ERVK-10	reviewed
P62685	GAK8_HUMAN	ERVK-8	reviewed
P62684	GA113_HUMAN	HERVK_113	reviewed
P63130	GAK7_HUMAN	ERVK-7	reviewed
P06241	FYN_HUMAN	FYN	reviewed
Q9HDB9	GAK5_HUMAN	ERVK-5 ERVK5	reviewed
P63126	GAK9_HUMAN	ERVK-9	reviewed
P63145	GAK24_HUMAN	ERVK-24	reviewed
Q9YNA8	GAK19_HUMAN	ERVK-19	reviewed
Q7LDI9	GAK6_HUMAN	ERVK-6 ERVK6	reviewed
P63096	GNAI1_HUMAN	GNAI1	reviewed
P08754	GNAI3_HUMAN	GNAI3	reviewed
P09471	GNAO_HUMAN	GNAO1	reviewed
P11488	GNAT1_HUMAN	GNAT1 GNATR	reviewed
O00461	GOLI4_HUMAN	GOLIM4 GIMPC GOLPH4 GPP130	reviewed
Q9BQQ3	GORS1_HUMAN	GORASP1 GOLPH5 GRASP65	reviewed
A8MTJ3	GNAT3_HUMAN	GNAT3	reviewed
Q9H8Y8	GORS2_HUMAN	GORASP2 GOLPH6	reviewed
P19087	GNAT2_HUMAN	GNAT2 GNATC	reviewed
P04899	GNAI2_HUMAN	GNAI2 GNAI2B	reviewed
P19086	GNAZ_HUMAN	GNAZ	reviewed
Q9UMX6	GUC1B_HUMAN	GUCA1B GCAP2	reviewed
O95843	GUC1C_HUMAN	GUCA1C GCAP3	reviewed
P43080	GUC1A_HUMAN	GUCA1A C6orf131 GCAP GCAP1 GUCA1	reviewed
P08631	HCK_HUMAN	HCK	reviewed
Q8IV36	HID1_HUMAN	HID1 C17orf28 DMC1	reviewed
Q8TB92	HMGC2_HUMAN	HMGCLL1	reviewed
P37235	HPCL1_HUMAN	HPCAL1 BDR1	reviewed
P84074	HPCA_HUMAN	HPCA BDR2	reviewed
Q9UM19	HPCL4_HUMAN	HPCAL4	reviewed
P01583	IL1A_HUMAN	IL1A IL1F1	reviewed
P22694	KAPCB_HUMAN	PRKACB	reviewed
Q9P206	K1522_HUMAN	KIAA1522	reviewed
P63252	KCNJ2_HUMAN	KCNJ2 IRK1	reviewed
P17612	KAPCA_HUMAN	PRKACA PKACA	reviewed
P22612	KAPCG_HUMAN	PRKACG	reviewed
Q13237	KGP2_HUMAN	PRKG2 PRKGR2	reviewed
P11801	KPSH1_HUMAN	PSKH1	reviewed
Q9NS86	LANC2_HUMAN	LANCL2 GPR69B TASP	reviewed
Q969J3	L12R1_HUMAN	LOH12CR1	reviewed
P06239	LCK_HUMAN	LCK	reviewed
Q8N9N7	LRC57_HUMAN	LRRC57	reviewed
P07948	LYN_HUMAN	LYN JTK8	reviewed
Q9C0E8	LNP_HUMAN	LNP KIAA1715	reviewed
Q6IAA8	LTOR1_HUMAN	LAMTOR1 C11orf59 PDRO PP7157	reviewed
Q5VT66	MARC1_HUMAN	MARC1 MOSC1	reviewed
Q9Y250	LZTS1_HUMAN	LZTS1 FEZ1	reviewed
P29966	MARCS_HUMAN	MARCKS MACS PRKCSL	reviewed
Q9NX63	MIC19_HUMAN	CHCHD3 MIC19 MINOS3	reviewed
Q9BRQ6	MIC25_HUMAN	CHCHD6 CHCM1 MIC25	reviewed
O60291	MGRN1_HUMAN	MGRN1 KIAA0544 RNF156	reviewed
P49006	MRP_HUMAN	MARCKSL1 MLP MRP	reviewed
Q9UJ68	MSRA_HUMAN	MSRA	reviewed
P17568	NDUB7_HUMAN	NDUFB7	reviewed
P62166	NCS1_HUMAN	NCS1 FLUP FREQ	reviewed
Q86UY6	NAA40_HUMAN	NAA40 NAT11	reviewed
Q9P032	NDUF4_HUMAN	NDUFAF4 C6orf66 HRPAP20 HSPC125 My013	reviewed
P00387	NB5R3_HUMAN	CYB5R3 DIA1	reviewed
P61601	NCALD_HUMAN	NCALD	reviewed
P08473	NEP_HUMAN	MME EPN	reviewed
Q969F2	NKD2_HUMAN	NKD2	reviewed
O76050	NEUL1_HUMAN	NEURL1 NEURL NEURL1A RNF67	reviewed
Q9BZQ8	NIBAN_HUMAN	FAM129A C1orf24 NIBAN GIG39	reviewed
Q969G9	NKD1_HUMAN	NKD1 NKD PP7246	reviewed
O60936	NOL3_HUMAN	NOL3 ARC NOP	reviewed
Q7Z494	NPHP3_HUMAN	NPHP3 KIAA2000	reviewed
Q96TA1	NIBL1_HUMAN	FAM129B C9orf88	reviewed
P29474	NOS3_HUMAN	NOS3	reviewed
Q6X4W1	NSMF_HUMAN	NSMF NELF	reviewed
P29728	OAS2_HUMAN	OAS2	reviewed
Q8IZE3	PACE1_HUMAN	SCYL3 PACE1	reviewed
O00408	PDE2A_HUMAN	PDE2A	reviewed
Q9ULE6	PALD_HUMAN	PALD1 KIAA1274 PALD	reviewed
Q96MG8	PCMD1_HUMAN	PCMTD1	reviewed
Q13177	PAK2_HUMAN	PAK2	reviewed
Q9NV79	PCMD2_HUMAN	PCMTD2 C20orf36	reviewed
Q9UPV7	PHF24_HUMAN	PHF24 KIAA1045	reviewed
Q99570	PI3R4_HUMAN	PIK3R4 VPS15	reviewed
O75167	PHAR2_HUMAN	PHACTR2 C6orf56 KIAA0680	reviewed
Q494U1	PKHN1_HUMAN	PLEKHN1	reviewed
P63128	POK9_HUMAN	ERVK-9	reviewed
O75688	PPM1B_HUMAN	PPM1B PP2CB	reviewed
O15355	PPM1G_HUMAN	PPM1G PPM1C	reviewed
P35813	PPM1A_HUMAN	PPM1A PPPM1A	reviewed
P62191	PRS4_HUMAN	PSMC1	reviewed
Q13702	RAPSN_HUMAN	RAPSN RNF205	reviewed
P35243	RECO_HUMAN	RCVRN RCV1	reviewed
Q6BDI9	REP15_HUMAN	REP15	reviewed
Q52LD8	RFTN2_HUMAN	RFTN2 C2orf11	reviewed
Q14699	RFTN1_HUMAN	RFTN1 KIAA0084 MIG2	reviewed
P61313	RL15_HUMAN	RPL15 EC45 TCBAP0781	reviewed
Q96PX1	RN157_HUMAN	RNF157 KIAA1917	reviewed
Q96EQ8	RN125_HUMAN	RNF125	reviewed
Q9Y3C5	RNF11_HUMAN	RNF11 CGI-123	reviewed
Q8WVD5	RN141_HUMAN	RNF141 ZNF230	reviewed
P62241	RS8_HUMAN	RPS8 OK/SW-cl.83	reviewed
Q9NRX5	SERC1_HUMAN	SERINC1 KIAA1253 TDE1L TDE2 UNQ396/PRO732	reviewed
Q9BSF0	SMAKA_HUMAN	C2orf88	reviewed
Q9H6Q3	SLAP2_HUMAN	SLA2 C20orf156 SLAP2	reviewed
Q13239	SLAP1_HUMAN	SLA SLAP SLAP1	reviewed
P12931	SRC_HUMAN	SRC SRC1	reviewed
Q8WU08	ST32A_HUMAN	STK32A YANK1	reviewed
O75716	STK16_HUMAN	STK16 MPSK1 PKL12 TSF1	reviewed
H3BQB6	STMD1_HUMAN	STMND1	reviewed
Q8NHG7	SVIP_HUMAN	SVIP	reviewed
O75410	TACC1_HUMAN	TACC1 KIAA1103	reviewed
Q9NUM4	T106B_HUMAN	TMEM106B	reviewed
Q9BVX2	T106C_HUMAN	TMEM106C EMOC	reviewed
Q13009	TIAM1_HUMAN	TIAM1	reviewed
Q86XR7	TCAM2_HUMAN	TICAM2 TIRAP3 TIRP TRAM	reviewed
Q8IVF5	TIAM2_HUMAN	TIAM2 KIAA2016 STEF	reviewed
Q6P9B6	TLDC1_HUMAN	TLDC1 KIAA1609	reviewed
P01375	TNFA_HUMAN	TNF TNFA TNFSF2	reviewed
O75896	TUSC2_HUMAN	TUSC2 C3orf11 FUS1 LGCC PDAP2	reviewed
P62760	VISL1_HUMAN	VSNL1 VISL1	reviewed
O75695	XRP2_HUMAN	RP2	reviewed
P07947	YES_HUMAN	YES1 YES	reviewed
Q8NHG8	ZNRF2_HUMAN	ZNRF2 RNF202	reviewed
Q8ND25	ZNRF1_HUMAN	ZNRF1 NIN283	reviewed
O43149	ZZEF1_HUMAN	ZZEF1 KIAA0399	reviewed
