Entry	Entry name	Gene names	Status
P01185	NEU2_HUMAN	AVP ARVP VP	reviewed
P29120	NEC1_HUMAN	PCSK1 NEC1	reviewed
P30990	NEUT_HUMAN	NTS	reviewed
P08949	NMB_HUMAN	NMB	reviewed
P01178	NEU1_HUMAN	OXT OT	reviewed
O15130	NPFF_HUMAN	NPFF	reviewed
P0C0P6	NPS_HUMAN	NPS	reviewed
P01303	NPY_HUMAN	NPY	reviewed
P01138	NGF_HUMAN	NGF NGFB	reviewed
P48645	NMU_HUMAN	NMU	reviewed
Q9HCQ7	NPVF_HUMAN	NPVF C7orf9 RFRP	reviewed
Q5H8A3	NMS_HUMAN	NMS	reviewed
Q8NG41	NPB_HUMAN	NPB PPL7 PPNPB	reviewed
Q8N729	NPW_HUMAN	NPW PPL8 PPNPW	reviewed
P20783	NTF3_HUMAN	NTF3	reviewed
Q96S42	NODAL_HUMAN	NODAL	reviewed
P34130	NTF4_HUMAN	NTF4 NTF5	reviewed
P80303	NUCB2_HUMAN	NUCB2 NEFA	reviewed
P02818	OSTCN_HUMAN	BGLAP	reviewed
P01298	PAHO_HUMAN	PPY PNP	reviewed
P13725	ONCM_HUMAN	OSM	reviewed
O15496	PA2GX_HUMAN	PLA2G10	reviewed
P61366	OSTN_HUMAN	OSTN	reviewed
Q6UW60	PCSK4_HUMAN	PCSK4 PC4 UNQ2757/PRO6496	reviewed
Q92824	PCSK5_HUMAN	PCSK5 PC5 PC6	reviewed
O43612	OREX_HUMAN	HCRT OX PPORX PPOX	reviewed
P29122	PCSK6_HUMAN	PCSK6 PACE4	reviewed
Q9NRA1	PDGFC_HUMAN	PDGFC SCDGF UNQ174/PRO200	reviewed
P18509	PACA_HUMAN	ADCYAP1	reviewed
Q9GZP0	PDGFD_HUMAN	PDGFD IEGF SCDGFB MSTP036 UNQ1899/PRO4345	reviewed
P01210	PENK_HUMAN	PENK	reviewed
Q16549	PCSK7_HUMAN	PCSK7 LPC PC7 PC8 SPC7	reviewed
Q9UHG2	PCSK1_HUMAN	PCSK1N	reviewed
P01127	PDGFB_HUMAN	PDGFB PDGF2 SIS	reviewed
P04085	PDGFA_HUMAN	PDGFA PDGF1	reviewed
P01213	PDYN_HUMAN	PDYN	reviewed
P40967	PMEL_HUMAN	PMEL D12S53E PMEL17 SILV	reviewed
P00747	PLMN_HUMAN	PLG	reviewed
Q13519	PNOC_HUMAN	PNOC OFQ	reviewed
P04070	PROC_HUMAN	PROC	reviewed
P07225	PROS_HUMAN	PROS1 PROS	reviewed
P02810	PRPC_HUMAN	PRH1; PRH2	reviewed
P22891	PROZ_HUMAN	PROZ	reviewed
P81277	PRRP_HUMAN	PRLH PRH	reviewed
P12272	PTHR_HUMAN	PTHLH PTHRP	reviewed
P01270	PTHY_HUMAN	PTH	reviewed
P10082	PYY_HUMAN	PYY	reviewed
Q8WXF3	REL3_HUMAN	RLN3 INSL7 RXN3 ZINS4 UNQ6188/PRO20213	reviewed
P04808	REL1_HUMAN	RLN1	reviewed
P04090	REL2_HUMAN	RLN2	reviewed
P00797	RENI_HUMAN	REN	reviewed
Q5W5W9	RES18_HUMAN	RESP18	reviewed
Q04912	RON_HUMAN	MST1R PTK8 RON	reviewed
P05060	SCG1_HUMAN	CHGB SCG1	reviewed
Q12884	SEPR_HUMAN	FAP	reviewed
P13521	SCG2_HUMAN	SCG2 CHGC	reviewed
P09683	SECR_HUMAN	SCT	reviewed
Q8WXD2	SCG3_HUMAN	SCG3 UNQ2502/PRO5990	reviewed
P01286	SLIB_HUMAN	GHRH GHRF	reviewed
Q14242	SELPL_HUMAN	SELPLG	reviewed
P61278	SMS_HUMAN	SST	reviewed
Q92673	SORL_HUMAN	SORL1 C11orf32	reviewed
Q99523	SORT_HUMAN	SORT1	reviewed
Q9BT56	SPXN_HUMAN	SPX C12orf39	reviewed
P60508	SYCY2_HUMAN	ERVFRD-1 ERVFRDE1 UNQ6191/PRO20218	reviewed
Q9UQF0	SYCY1_HUMAN	ERVW-1 ERVWE1	reviewed
Q9UKZ4	TEN1_HUMAN	TENM1 ODZ1 TNM1	reviewed
P61812	TGFB2_HUMAN	TGFB2	reviewed
P01137	TGFB1_HUMAN	TGFB1 TGFB	reviewed
Q9NT68	TEN2_HUMAN	TENM2 KIAA1127 ODZ2 TNM2	reviewed
Q96A98	TIP39_HUMAN	PTH2 TIP39 TIPF39	reviewed
Q86UU9	TKN4_HUMAN	TAC4	reviewed
Q9Y275	TN13B_HUMAN	TNFSF13B BAFF BLYS TALL1 TNFSF20 ZTNF4 UNQ401/PRO738	reviewed
O75888	TNF13_HUMAN	TNFSF13 APRIL TALL2 ZTNF2 UNQ383/PRO715	reviewed
P10600	TGFB3_HUMAN	TGFB3	reviewed
Q8N2E6	TOR2X_HUMAN	TOR2A HEMBA1005096 PSEC0218	reviewed
P00734	THRB_HUMAN	F2	reviewed
Q9UHF0	TKNK_HUMAN	TAC3 NKNB UNQ585/PRO1155	reviewed
Q9Y6L7	TLL2_HUMAN	TLL2 KIAA0932	reviewed
O43508	TNF12_HUMAN	TNFSF12 APO3L DR3LG UNQ181/PRO207	reviewed
P20366	TKN1_HUMAN	TAC1 NKA NKNA TAC2	reviewed
Q9BZD6	TMG4_HUMAN	PRRG4 PRGP4 TMG4	reviewed
P00750	TPA_HUMAN	PLAT	reviewed
P19438	TNR1A_HUMAN	TNFRSF1A TNFAR TNFR1	reviewed
P20396	TRH_HUMAN	TRH	reviewed
O00526	UPK2_HUMAN	UPK2	reviewed
P55089	UCN1_HUMAN	UCN	reviewed
O95399	UTS2_HUMAN	UTS2 UNQ525/PRO1068	reviewed
O15240	VGF_HUMAN	VGF	reviewed
P01282	VIP_HUMAN	VIP	reviewed
O43915	VEGFD_HUMAN	FIGF VEGFD	reviewed
Q765I0	UTS2B_HUMAN	UTS2B URP UTS2D	reviewed
P17861	XBP1_HUMAN	XBP1 TREB5 XBP2	reviewed
P49767	VEGFC_HUMAN	VEGFC	reviewed
P04275	VWF_HUMAN	VWF F8VWF	reviewed
P60852	ZP1_HUMAN	ZP1	reviewed
P21754	ZP3_HUMAN	ZP3 ZP3A ZP3B ZPC	reviewed
Q05996	ZP2_HUMAN	ZP2 ZPA	reviewed
Q12836	ZP4_HUMAN	ZP4 ZPB	reviewed
