Entry	Entry name	Gene names	Status
Q9ULC5	ACSL5_HUMAN	ACSL5 ACS5 FACL5 UNQ633/PRO1250	reviewed
Q08043	ACTN3_HUMAN	ACTN3	reviewed
O43707	ACTN4_HUMAN	ACTN4	reviewed
P07311	ACYP1_HUMAN	ACYP1 ACYPE	reviewed
O75689	ADAP1_HUMAN	ADAP1 CENTA1	reviewed
Q96EY9	ADAT3_HUMAN	ADAT3 TAD3	reviewed
P05141	ADT2_HUMAN	SLC25A5 ANT2	reviewed
Q9UPQ3	AGAP1_HUMAN	AGAP1 CENTG2 KIAA1099	reviewed
O95081	AGFG2_HUMAN	AGFG2 HRBL RABR	reviewed
Q9BQI0	AIF1L_HUMAN	AIF1L C9orf58 IBA2 UNQ672/PRO1306	reviewed
P49189	AL9A1_HUMAN	ALDH9A1 ALDH4 ALDH7 ALDH9	reviewed
O15254	ACOX3_HUMAN	ACOX3 BRCOX PRCOX	reviewed
P60709	ACTB_HUMAN	ACTB	reviewed
P68133	ACTS_HUMAN	ACTA1 ACTA	reviewed
P14621	ACYP2_HUMAN	ACYP2 ACYP	reviewed
Q9H2P0	ADNP_HUMAN	ADNP ADNP1 KIAA0784	reviewed
P12235	ADT1_HUMAN	SLC25A4 ANT1	reviewed
P10109	ADX_HUMAN	FDX1 ADX	reviewed
Q6ZN18	AEBP2_HUMAN	AEBP2	reviewed
O95831	AIFM1_HUMAN	AIFM1 AIF PDCD8	reviewed
Q9ULX6	AKP8L_HUMAN	AKAP8L NAKAP NAKAP95 HRIHFB2018	reviewed
P31749	AKT1_HUMAN	AKT1 PKB RAC	reviewed
P30837	AL1B1_HUMAN	ALDH1B1 ALDH5 ALDHX	reviewed
P30038	AL4A1_HUMAN	ALDH4A1 ALDH4 P5CDH	reviewed
P05091	ALDH2_HUMAN	ALDH2 ALDM	reviewed
Q9NXW9	ALKB4_HUMAN	ALKBH4 ABH4	reviewed
Q15699	ALX1_HUMAN	ALX1 CART1	reviewed
Q5JTC6	AMER1_HUMAN	AMER1 FAM123B WTX	reviewed
P51825	AFF1_HUMAN	AFF1 AF4 FEL MLLT2 PBM1	reviewed
P55008	AIF1_HUMAN	AIF1 G1 IBA1	reviewed
P47895	AL1A3_HUMAN	ALDH1A3 ALDH6	reviewed
Q6P6C2	ALKB5_HUMAN	ALKBH5 ABH5 OFOXD1	reviewed
Q86YJ7	AN13B_HUMAN	ANKRD13B	reviewed
P11766	ADHX_HUMAN	ADH5 ADHX FDH	reviewed
P55263	ADK_HUMAN	ADK	reviewed
Q8N302	AGGF1_HUMAN	AGGF1 GPATC7 GPATCH7 VG5Q	reviewed
Q8IVF2	AHNK2_HUMAN	AHNAK2 C14orf78 KIAA2019	reviewed
Q09666	AHNK_HUMAN	AHNAK PM227	reviewed
Q12904	AIMP1_HUMAN	AIMP1 EMAP2 SCYE1	reviewed
O60218	AK1BA_HUMAN	AKR1B10 AKR1B11	reviewed
P43353	AL3B1_HUMAN	ALDH3B1 ALDH7	reviewed
P49419	AL7A1_HUMAN	ALDH7A1 ATQ1	reviewed
P15121	ALDR_HUMAN	AKR1B1 ALDR1	reviewed
Q9BTT0	AN32E_HUMAN	ANP32E	reviewed
P07355	ANXA2_HUMAN	ANXA2 ANX2 ANX2L4 CAL1H LPC2D	reviewed
P08133	ANXA6_HUMAN	ANXA6 ANX6	reviewed
Q10567	AP1B1_HUMAN	AP1B1 ADTB1 BAM22 CLAPB2	reviewed
Q9UEY8	ADDG_HUMAN	ADD3 ADDL	reviewed
P12236	ADT3_HUMAN	SLC25A6 ANT3 CDABP0051	reviewed
P55196	AFAD_HUMAN	MLLT4 AF6	reviewed
Q9BYV1	AGT2_HUMAN	AGXT2 AGT2	reviewed
Q16352	AINX_HUMAN	INA NEF5	reviewed
P14550	AK1A1_HUMAN	AKR1A1 ALDR1 ALR	reviewed
C9JRZ8	AK1BF_HUMAN	AKR1B15	reviewed
P31751	AKT2_HUMAN	AKT2	reviewed
P24298	ALAT1_HUMAN	GPT AAT1 GPT1	reviewed
Q8TD30	ALAT2_HUMAN	GPT2 AAT2 ALT2	reviewed
P04075	ALDOA_HUMAN	ALDOA ALDA	reviewed
Q9H4A4	AMPB_HUMAN	RNPEP APB	reviewed
P28838	AMPL_HUMAN	LAP3 LAPEP PEPS	reviewed
Q92688	AN32B_HUMAN	ANP32B APRIL PHAPI2	reviewed
Q9HCE9	ANO8_HUMAN	ANO8 KIAA1623 TMEM16H	reviewed
P27695	APEX1_HUMAN	APEX1 APE APE1 APEX APX HAP1 REF1	reviewed
Q5TGY3	AHDC1_HUMAN	AHDC1	reviewed
O95433	AHSA1_HUMAN	AHSA1 C14orf3 HSPC322	reviewed
Q3SY69	AL1L2_HUMAN	ALDH1L2	reviewed
P30838	AL3A1_HUMAN	ALDH3A1 ALDH3	reviewed
P09972	ALDOC_HUMAN	ALDOC ALDC	reviewed
Q96Q42	ALS2_HUMAN	ALS2 ALS2CR6 KIAA1563	reviewed
Q9UHK6	AMACR_HUMAN	AMACR	reviewed
O14617	AP3D1_HUMAN	AP3D1 PRO0039	reviewed
Q9UM13	APC10_HUMAN	ANAPC10 APC10	reviewed
O15143	ARC1B_HUMAN	ARPC1B ARC41	reviewed
Q9Y243	AKT3_HUMAN	AKT3 PKBG	reviewed
Q8N8R7	AL14E_HUMAN	ARL14EP ARF7EP C11orf46	reviewed
Q96Q35	AL2SB_HUMAN	ALS2CR12	reviewed
P05062	ALDOB_HUMAN	ALDOB ALDB	reviewed
Q6NXT1	ANR54_HUMAN	ANKRD54 LIAR	reviewed
P12429	ANXA3_HUMAN	ANXA3 ANX3	reviewed
P25054	APC_HUMAN	APC DP2.5	reviewed
P07741	APT_HUMAN	APRT	reviewed
Q8IWZ3	ANKH1_HUMAN	ANKHD1 KIAA1085 MASK VBARP PP2500	reviewed
O60678	ANM3_HUMAN	PRMT3 HRMT1L3	reviewed
P09525	ANXA4_HUMAN	ANXA4 ANX4	reviewed
P08758	ANXA5_HUMAN	ANXA5 ANX5 ENX2 PP4	reviewed
P20073	ANXA7_HUMAN	ANXA7 ANX7 SNX OK/SW-cl.95	reviewed
Q9BXS5	AP1M1_HUMAN	AP1M1 CLTNM	reviewed
P50583	AP4A_HUMAN	NUDT2 APAH1	reviewed
Q96DE5	APC16_HUMAN	ANAPC16 C10orf104 CENP-27	reviewed
Q9UJX3	APC7_HUMAN	ANAPC7 APC7	reviewed
Q14155	ARHG7_HUMAN	ARHGEF7 COOL1 KIAA0142 P85SPR PAK3BP PIXB Nbla10314	reviewed
Q9NZN5	ARHGC_HUMAN	ARHGEF12 KIAA0382 LARG	reviewed
Q5VV41	ARHGG_HUMAN	ARHGEF16 EPHEXIN4 NBR	reviewed
Q9P2R3	ANFY1_HUMAN	ANKFY1 ANKHZN KIAA1255	reviewed
Q9NQW6	ANLN_HUMAN	ANLN	reviewed
O14744	ANM5_HUMAN	PRMT5 HRMT1L5 IBP72 JBP1 SKB1	reviewed
Q6AI12	ANR40_HUMAN	ANKRD40	reviewed
P50995	ANX11_HUMAN	ANXA11 ANX11	reviewed
P04083	ANXA1_HUMAN	ANXA1 ANX1 LPC1	reviewed
O60306	AQR_HUMAN	AQR KIAA0560	reviewed
Q8N6T3	ARFG1_HUMAN	ARFGAP1 ARF1GAP	reviewed
Q8N6H7	ARFG2_HUMAN	ARFGAP2 ZNF289 Nbla10535	reviewed
P53367	ARFP1_HUMAN	ARFIP1	reviewed
Q8IVW6	ARI3B_HUMAN	ARID3B BDP DRIL2	reviewed
P04424	ARLY_HUMAN	ASL	reviewed
Q8IUR7	ARMC8_HUMAN	ARMC8 S863-2	reviewed
Q9H993	ARMT1_HUMAN	ARMT1 C6orf211	reviewed
P27338	AOFB_HUMAN	MAOB	reviewed
P63010	AP2B1_HUMAN	AP2B1 ADTB2 CLAPB1	reviewed
P04114	APOB_HUMAN	APOB	reviewed
Q9BQE5	APOL2_HUMAN	APOL2	reviewed
O14497	ARI1A_HUMAN	ARID1A BAF250 BAF250A C1orf4 OSA1 SMARCF1	reviewed
Q9NVT9	ARMC1_HUMAN	ARMC1 ARCP	reviewed
O75179	ANR17_HUMAN	ANKRD17 GTAR KIAA0697	reviewed
Q92625	ANS1A_HUMAN	ANKS1A ANKS1 KIAA0229 ODIN	reviewed
P21397	AOFA_HUMAN	MAOA	reviewed
Q9BZZ5	API5_HUMAN	API5 MIG8	reviewed
Q8IWT0	ARCH_HUMAN	ZBTB8OS ARCH	reviewed
P84077	ARF1_HUMAN	ARF1	reviewed
Q8NFD5	ARI1B_HUMAN	ARID1B BAF250B DAN15 KIAA1235 OSA2	reviewed
Q9Y4X5	ARI1_HUMAN	ARIH1 ARI MOP6 UBCH7BP HUSSY-27	reviewed
P56211	ARP19_HUMAN	ARPP19	reviewed
O96018	APBA3_HUMAN	APBA3 MINT3 X11L2	reviewed
Q9HDC9	APMAP_HUMAN	APMAP C20orf3 UNQ1869/PRO4305	reviewed
Q5SW96	ARH_HUMAN	LDLRAP1 ARH	reviewed
O43488	ARK72_HUMAN	AKR7A2 AFAR AFAR1 AKR7	reviewed
P61158	ARP3_HUMAN	ACTR3 ARP3	reviewed
Q13795	ARFRP_HUMAN	ARFRP1 ARP1	reviewed
Q92974	ARHG2_HUMAN	ARHGEF2 KIAA0651 LFP40	reviewed
Q7Z628	ARHG8_HUMAN	NET1 ARHGEF8	reviewed
Q68CP9	ARID2_HUMAN	ARID2 KIAA1557	reviewed
Q9UBL0	ARP21_HUMAN	ARPP21 TARPP	reviewed
Q9P1U1	ARP3B_HUMAN	ACTR3B ARP11 ARP4	reviewed
Q9GZN1	ARP6_HUMAN	ACTR6 CDA12	reviewed
P08243	ASNS_HUMAN	ASNS TS11	reviewed
Q93084	AT2A3_HUMAN	ATP2A3	reviewed
Q9NVJ2	ARL8B_HUMAN	ARL8B ARL10C GIE1	reviewed
O15145	ARPC3_HUMAN	ARPC3 ARC21	reviewed
Q9Y575	ASB3_HUMAN	ASB3	reviewed
Q96DX5	ASB9_HUMAN	ASB9	reviewed
Q9Y284	ASTER_HUMAN	WDR83OS C19orf56 CGI-140 My006 PTD008	reviewed
Q5SQI0	ATAT_HUMAN	ATAT1 C6orf134 MEC17 Nbla00487	reviewed
Q5T9A4	ATD3B_HUMAN	ATAD3B KIAA1273 TOB3	reviewed
Q8WXF7	ATLA1_HUMAN	ATL1 GBP3 SPG3A	reviewed
P61160	ARP2_HUMAN	ACTR2 ARP2	reviewed
Q9UBL3	ASH2L_HUMAN	ASH2L ASH2L1	reviewed
P24539	AT5F1_HUMAN	ATP5F1	reviewed
P18440	ARY1_HUMAN	NAT1 AAC1	reviewed
Q8N3C0	ASCC3_HUMAN	ASCC3 HELIC1	reviewed
Q7L266	ASGL1_HUMAN	ASRGL1 ALP CRASH	reviewed
Q9NR48	ASH1L_HUMAN	ASH1L KIAA1420 KMT2H	reviewed
Q7Z4Y8	AT5L2_HUMAN	ATP5L2 ATP5K2	reviewed
O94817	ATG12_HUMAN	ATG12 APG12 APG12L	reviewed
Q9NT62	ATG3_HUMAN	ATG3 APG3 APG3L	reviewed
Q13315	ATM_HUMAN	ATM	reviewed
P06576	ATPB_HUMAN	ATP5B ATPMB ATPSB	reviewed
P27540	ARNT_HUMAN	ARNT BHLHE2	reviewed
P59998	ARPC4_HUMAN	ARPC4 ARC20	reviewed
O15511	ARPC5_HUMAN	ARPC5 ARC16	reviewed
Q6DD88	ATLA3_HUMAN	ATL3	reviewed
P54259	ATN1_HUMAN	ATN1 D12S755E DRPLA	reviewed
P56385	ATP5I_HUMAN	ATP5I ATP5K	reviewed
Q9H981	ARP8_HUMAN	ACTR8 ARP8 INO80N	reviewed
O15144	ARPC2_HUMAN	ARPC2 ARC34 PRO2446	reviewed
P20020	AT2B1_HUMAN	ATP2B1 PMCA1	reviewed
O00244	ATOX1_HUMAN	ATOX1 HAH1	reviewed
P56381	ATP5E_HUMAN	ATP5E	reviewed
P50553	ASCL1_HUMAN	ASCL1 ASH1 BHLHA46 HASH1	reviewed
O43681	ASNA_HUMAN	ASNA1 ARSA TRC40	reviewed
Q9BZE9	ASPC1_HUMAN	ASPSCR1 ASPL RCC17 TUG UBXD9 UBXN9	reviewed
Q9HD20	AT131_HUMAN	ATP13A1 ATP13A KIAA1825 CGI-152	reviewed
P05023	AT1A1_HUMAN	ATP1A1	reviewed
Q9NVI7	ATD3A_HUMAN	ATAD3A	reviewed
P15336	ATF2_HUMAN	ATF2 CREB2 CREBP1	reviewed
Q9Y4P1	ATG4B_HUMAN	ATG4B APG4B AUTL1 KIAA0943	reviewed
O75964	ATP5L_HUMAN	ATP5L	reviewed
O75110	ATP9A_HUMAN	ATP9A ATPIIA KIAA0611	reviewed
P25705	ATPA_HUMAN	ATP5A1 ATP5A ATP5AL2 ATPM	reviewed
Q99941	ATF6B_HUMAN	ATF6B CREBL1 G13	reviewed
O75143	ATG13_HUMAN	ATG13 KIAA0652	reviewed
Q9H1Y0	ATG5_HUMAN	ATG5 APG5L ASP	reviewed
O95352	ATG7_HUMAN	ATG7 APG7L	reviewed
Q7Z3C6	ATG9A_HUMAN	ATG9A APG9L1	reviewed
O75947	ATP5H_HUMAN	ATP5H My032	reviewed
P18859	ATP5J_HUMAN	ATP5J ATP5A ATPM	reviewed
P03928	ATP8_HUMAN	MT-ATP8 ATP8 ATPASE8 MTATP8	reviewed
P30049	ATPD_HUMAN	ATP5D	reviewed
P36542	ATPG_HUMAN	ATP5C1 ATP5C ATP5CL1	reviewed
P46100	ATRX_HUMAN	ATRX RAD54L XH2	reviewed
Q5VTU8	AT5EL_HUMAN	ATP5EP2	reviewed
Q9Y2D1	ATF5_HUMAN	ATF5 ATFX	reviewed
Q96DT6	ATG4C_HUMAN	ATG4C APG4C AUTL1 AUTL3	reviewed
P02730	B3AT_HUMAN	SLC4A1 AE1 DI EPB3	reviewed
Q9H3F6	BACD3_HUMAN	KCTD10 ULR061 MSTP028	reviewed
O95817	BAG3_HUMAN	BAG3 BIS	reviewed
Q8N9N5	BANP_HUMAN	BANP BEND1 SMAR1	reviewed
Q8IWZ6	BBS7_HUMAN	BBS7 BBS2L1	reviewed
O75815	BCAR3_HUMAN	BCAR3 NSP2 SH2D3B UNQ271/PRO308	reviewed
P54687	BCAT1_HUMAN	BCAT1 BCT1 ECA39	reviewed
O14874	BCKD_HUMAN	BCKDK	reviewed
Q8NFC6	BD1L1_HUMAN	BOD1L1 BOD1L FAM44A KIAA1327	reviewed
O75061	AUXI_HUMAN	DNAJC6 KIAA0473	reviewed
O75531	BAF_HUMAN	BANF1 BAF BCRG1	reviewed
Q07812	BAX_HUMAN	BAX BCL2L4	reviewed
Q9H6U6	BCAS3_HUMAN	BCAS3	reviewed
O95999	BCL10_HUMAN	BCL10 CIPER CLAP	reviewed
P41182	BCL6_HUMAN	BCL6 BCL5 LAZ3 ZBTB27 ZNF51	reviewed
Q14457	BECN1_HUMAN	BECN1 GT197	reviewed
P48047	ATPO_HUMAN	ATP5O ATPO	reviewed
A6NMY6	AXA2L_HUMAN	ANXA2P2 ANX2L2 ANX2P2 LPC2B	reviewed
O95816	BAG2_HUMAN	BAG2	reviewed
Q9P281	BAHC1_HUMAN	BAHCC1 BAHD2 KIAA1447	reviewed
Q9UIF9	BAZ2A_HUMAN	BAZ2A KIAA0314 TIP5	reviewed
Q9C0K0	BC11B_HUMAN	BCL11B CTIP2 RIT1	reviewed
P56134	ATPK_HUMAN	ATP5J2 ATP5JL	reviewed
P17735	ATTY_HUMAN	TAT	reviewed
Q8WWM7	ATX2L_HUMAN	ATXN2L A2D A2LG A2LP A2RP	reviewed
O00154	BACH_HUMAN	ACOT7 BACH	reviewed
Q16611	BAK_HUMAN	BAK1 BAK BCL2L7 CDN1	reviewed
Q8NFJ9	BBS1_HUMAN	BBS1 BBS2L2	reviewed
Q8TD16	BICD2_HUMAN	BICD2 KIAA0699	reviewed
O15392	BIRC5_HUMAN	BIRC5 API4 IAP4	reviewed
Q6QNY1	BL1S2_HUMAN	BLOC1S2 BLOS2 CEAP	reviewed
Q92843	B2CL2_HUMAN	BCL2L2 BCLW KIAA0271	reviewed
Q92934	BAD_HUMAN	BAD BBC6 BCL2L8	reviewed
P56945	BCAR1_HUMAN	BCAR1 CAS CASS1 CRKAS	reviewed
O00512	BCL9_HUMAN	BCL9	reviewed
Q9NYF8	BCLF1_HUMAN	BCLAF1 BTF KIAA0164	reviewed
O00499	BIN1_HUMAN	BIN1 AMPHL	reviewed
O95861	BPNT1_HUMAN	BPNT1	reviewed
Q12830	BPTF_HUMAN	BPTF FAC1 FALZ	reviewed
O95696	BRD1_HUMAN	BRD1 BRL BRPF2	reviewed
Q5VTR2	BRE1A_HUMAN	RNF20 BRE1A	reviewed
Q5VW32	BROX_HUMAN	BROX BROFTI C1orf58	reviewed
Q13825	AUHM_HUMAN	AUH	reviewed
Q9Y679	AUP1_HUMAN	AUP1	reviewed
P56817	BACE1_HUMAN	BACE1 BACE KIAA1149	reviewed
O15382	BCAT2_HUMAN	BCAT2 BCATM BCT2 ECA40	reviewed
P11274	BCR_HUMAN	BCR BCR1 D22S11	reviewed
P55957	BID_HUMAN	BID	reviewed
O00327	BMAL1_HUMAN	ARNTL BHLHE5 BMAL1 MOP3 PASD3	reviewed
P15056	BRAF_HUMAN	BRAF BRAF1 RAFB1	reviewed
Q9ULD4	BRPF3_HUMAN	BRPF3 KIAA1286	reviewed
O60566	BUB1B_HUMAN	BUB1B BUBR1 MAD3L SSK1	reviewed
Q99622	C10_HUMAN	C12orf57 C10	reviewed
Q9NWV8	BABA1_HUMAN	BABAM1 C19orf62 MERIT40 NBA1 HSPC142	reviewed
P46379	BAG6_HUMAN	BAG6 BAT3 G3	reviewed
Q9UIG0	BAZ1B_HUMAN	BAZ1B WBSC10 WBSCR10 WBSCR9 WSTF	reviewed
Q9UIF8	BAZ2B_HUMAN	BAZ2B KIAA1476	reviewed
Q6W2J9	BCOR_HUMAN	BCOR KIAA1575	reviewed
Q02338	BDH_HUMAN	BDH1 BDH SDR9C1	reviewed
Q9BUH8	BEGIN_HUMAN	BEGAIN KIAA1446	reviewed
Q7L4P6	BEND5_HUMAN	BEND5 C1orf165	reviewed
Q9H8M2	BRD9_HUMAN	BRD9 UNQ3040/PRO9856	reviewed
Q8WUW1	BRK1_HUMAN	BRK1 C3orf10 HSPC300 MDS027	reviewed
Q9Y6E2	BZW2_HUMAN	BZW2 HSPC028 MSTP017	reviewed
Q86UU0	BCL9L_HUMAN	BCL9L DLNB11	reviewed
Q9H694	BICC1_HUMAN	BICC1	reviewed
Q86WA6	BPHL_HUMAN	BPHL MCNAA	reviewed
Q9NPI1	BRD7_HUMAN	BRD7 BP75 CELTIX1	reviewed
O75150	BRE1B_HUMAN	RNF40 BRE1B KIAA0661	reviewed
Q8TDN6	BRX1_HUMAN	BRIX1 BRIX BXDC2	reviewed
O43684	BUB3_HUMAN	BUB3	reviewed
P43155	CACP_HUMAN	CRAT CAT1	reviewed
Q13112	CAF1B_HUMAN	CHAF1B CAF1A CAF1P60 MPHOSPH7 MPP7	reviewed
P53004	BIEA_HUMAN	BLVRA BLVR BVR	reviewed
Q9Y6D5	BIG2_HUMAN	ARFGEF2 ARFGEP2 BIG2	reviewed
P54132	BLM_HUMAN	BLM RECQ2 RECQL3	reviewed
Q9H3K6	BOLA2_HUMAN	BOLA2 BOLA2A My016; BOLA2B	reviewed
P46736	BRCC3_HUMAN	BRCC3 BRCC36 C6.1A CXorf53	reviewed
P25440	BRD2_HUMAN	BRD2 KIAA9001 RING3	reviewed
Q8WY22	BRI3B_HUMAN	BRI3BP KG19	reviewed
P41223	BUD31_HUMAN	BUD31 EDG2	reviewed
P11586	C1TC_HUMAN	MTHFD1 MTHFC MTHFD	reviewed
Q9BV19	CA050_HUMAN	C1orf50	reviewed
P00918	CAH2_HUMAN	CA2	reviewed
Q8TDH9	BL1S5_HUMAN	BLOC1S5 MUTED	reviewed
Q13867	BLMH_HUMAN	BLMH	reviewed
P55201	BRPF1_HUMAN	BRPF1 BR140	reviewed
P17655	CAN2_HUMAN	CAPN2 CANPL2	reviewed
P40123	CAP2_HUMAN	CAP2	reviewed
Q9NXV6	CARF_HUMAN	CDKN2AIP CARF	reviewed
Q5VZK9	CARL1_HUMAN	LRRC16A CARMIL CARMIL1 LRRC16	reviewed
O14613	BORG1_HUMAN	CDC42EP2 BORG1 CEP2	reviewed
O60885	BRD4_HUMAN	BRD4 HUNK1	reviewed
Q9NXR7	BRE_HUMAN	BRE BRCC45	reviewed
Q06187	BTK_HUMAN	BTK AGMX1 ATK BPK	reviewed
Q7L1Q6	BZW1_HUMAN	BZW1 BZAP45 KIAA0005	reviewed
Q6UB35	C1TM_HUMAN	MTHFD1L FTHFSDC1	reviewed
P00915	CAH1_HUMAN	CA1	reviewed
P05937	CALB1_HUMAN	CALB1 CAB27	reviewed
P27797	CALR_HUMAN	CALR CRTC	reviewed
P27824	CALX_HUMAN	CANX	reviewed
Q86VP6	CAND1_HUMAN	CAND1 KIAA0829 TIP120 TIP120A	reviewed
P47756	CAPZB_HUMAN	CAPZB	reviewed
P42575	CASP2_HUMAN	CASP2 ICH1 NEDD2	reviewed
