Entry	Entry name	Gene names	Status
Q8TDN6	BRX1_HUMAN	BRIX1 BRIX BXDC2	reviewed
O43684	BUB3_HUMAN	BUB3	reviewed
Q9BRD0	BUD13_HUMAN	BUD13	reviewed
A2RUR9	C144A_HUMAN	CCDC144A KIAA0565	reviewed
O14503	BHE40_HUMAN	BHLHE40 BHLHB2 DEC1 SHARP2 STRA13	reviewed
P54132	BLM_HUMAN	BLM RECQ2 RECQL3	reviewed
Q5PSV4	BRM1L_HUMAN	BRMS1L	reviewed
Q10589	BST2_HUMAN	BST2	reviewed
Q9HCU9	BRMS1_HUMAN	BRMS1	reviewed
Q9NXV6	CARF_HUMAN	CDKN2AIP CARF	reviewed
Q5VZK9	CARL1_HUMAN	LRRC16A CARMIL CARMIL1 LRRC16	reviewed
Q96P09	BIRC8_HUMAN	BIRC8 ILP2	reviewed
Q8WYA1	BMAL2_HUMAN	ARNTL2 BHLHE6 BMAL2 CLIF MOP9 PASD9	reviewed
O60885	BRD4_HUMAN	BRD4 HUNK1	reviewed
Q2TBE0	C19L2_HUMAN	CWF19L2	reviewed
P38398	BRCA1_HUMAN	BRCA1 RNF53	reviewed
Q9H0E9	BRD8_HUMAN	BRD8 SMAP SMAP2	reviewed
Q9Y4F5	C170B_HUMAN	CEP170B FAM68C KIAA0284	reviewed
P62158	CALM_HUMAN	CALM1 CALM CAM CAM1; CALM2 CAM2 CAMB; CALM3 CALML2 CAM3 CAMC CAMIII	reviewed
P45973	CBX5_HUMAN	CBX5 HP1A	reviewed
Q9UKL3	C8AP2_HUMAN	CASP8AP2 FLASH KIAA1315 RIP25	reviewed
Q13111	CAF1A_HUMAN	CHAF1A CAF CAF1P150	reviewed
Q01518	CAP1_HUMAN	CAP1 CAP	reviewed
P35520	CBS_HUMAN	CBS	reviewed
Q13185	CBX3_HUMAN	CBX3	reviewed
Q96M89	CC138_HUMAN	CCDC138	reviewed
Q6P1J9	CDC73_HUMAN	CDC73 C1orf28 HRPT2	reviewed
P83916	CBX1_HUMAN	CBX1 CBX	reviewed
O00257	CBX4_HUMAN	CBX4	reviewed
Q8N163	CCAR2_HUMAN	CCAR2 DBC1 KIAA1967	reviewed
Q76M96	CCD80_HUMAN	CCDC80 DRO1 URB HBE245	reviewed
Q9UJX2	CDC23_HUMAN	CDC23 ANAPC8	reviewed
Q92793	CBP_HUMAN	CREBBP CBP	reviewed
P0DN79	CBSL_HUMAN	CBSL	reviewed
P16671	CD36_HUMAN	CD36 GP3B GP4	reviewed
Q7Z6I8	CE024_HUMAN	C5orf24	reviewed
P13569	CFTR_HUMAN	CFTR ABCC7	reviewed
P56539	CAV3_HUMAN	CAV3	reviewed
Q8N715	CC185_HUMAN	CCDC185 C1orf65	reviewed
Q8IX12	CCAR1_HUMAN	CCAR1 CARP1 DIS	reviewed
P24385	CCND1_HUMAN	CCND1 BCL1 PRAD1	reviewed
Q99459	CDC5L_HUMAN	CDC5L KIAA0432 PCDC5RP	reviewed
P0C671	CF222_HUMAN	C6orf222	reviewed
Q9UK58	CCNL1_HUMAN	CCNL1 BM-001 UNQ530/PRO1073	reviewed
Q5TB80	CE162_HUMAN	CEP162 C6orf84 KIAA1009 QN1	reviewed
Q9HCK8	CHD8_HUMAN	CHD8 HELSNF1 KIAA1564	reviewed
Q9UNE7	CHIP_HUMAN	STUB1 CHIP PP1131	reviewed
Q96MW1	CCD43_HUMAN	CCDC43	reviewed
O14618	CCS_HUMAN	CCS	reviewed
Q9Y5K6	CD2AP_HUMAN	CD2AP	reviewed
P49716	CEBPD_HUMAN	CEBPD	reviewed
O14757	CHK1_HUMAN	CHEK1 CHK1	reviewed
P20273	CD22_HUMAN	CD22 SIGLEC2	reviewed
Q8IYA6	CKP2L_HUMAN	CKAP2L	reviewed
Q12834	CDC20_HUMAN	CDC20	reviewed
P06493	CDK1_HUMAN	CDK1 CDC2 CDC28A CDKN1 P34CDC2	reviewed
Q02224	CENPE_HUMAN	CENPE	reviewed
Q8N884	CGAS_HUMAN	MB21D1 C6orf150	reviewed
Q3L8U1	CHD9_HUMAN	CHD9 KIAA0308 KISH2 PRIC320 AD-013 x0008	reviewed
Q96JB5	CK5P3_HUMAN	CDK5RAP3 IC53 LZAP MSTP016 OK/SW-cl.114 PP1553	reviewed
P49715	CEBPA_HUMAN	CEBPA CEBP	reviewed
P17676	CEBPB_HUMAN	CEBPB TCF5 PP9092	reviewed
Q03188	CENPC_HUMAN	CENPC CENPC1 ICEN7	reviewed
Q9ULV3	CIZ1_HUMAN	CIZ1 LSFR1 NP94 ZNF356	reviewed
Q96JM3	CHAP1_HUMAN	CHAMP1 C13orf8 CAMP CHAMP KIAA1802 ZNF828	reviewed
Q12873	CHD3_HUMAN	CHD3	reviewed
Q14839	CHD4_HUMAN	CHD4	reviewed
O15516	CLOCK_HUMAN	CLOCK BHLHE8 KIAA0334	reviewed
Q9BUA3	CK084_HUMAN	C11orf84	reviewed
Q9Y3E7	CHMP3_HUMAN	CHMP3 CGI149 NEDF VPS24 CGI-149	reviewed
Q9NZ45	CISD1_HUMAN	CISD1 C10orf70 ZCD1 MDS029	reviewed
P57739	CLD2_HUMAN	CLDN2 PSEC0059 SP82 UNQ705/PRO1356	reviewed
P57737	CORO7_HUMAN	CORO7	reviewed
P38432	COIL_HUMAN	COIL CLN80	reviewed
Q01955	CO4A3_HUMAN	COL4A3	reviewed
Q9UH73	COE1_HUMAN	EBF1 COE1 EBF	reviewed
Q9HAK2	COE2_HUMAN	EBF2 COE2	reviewed
Q99708	COM1_HUMAN	RBBP8 CTIP	reviewed
Q9Y2W7	CSEN_HUMAN	KCNIP3 CSEN DREAM KCHIP3	reviewed
Q9UKF6	CPSF3_HUMAN	CPSF3 CPSF73	reviewed
P49711	CTCF_HUMAN	CTCF	reviewed
Q93034	CUL5_HUMAN	CUL5 VACM1	reviewed
Q16526	CRY1_HUMAN	CRY1 PHLL1	reviewed
O75534	CSDE1_HUMAN	CSDE1 D1S155E KIAA0885 NRU UNR	reviewed
Q13363	CTBP1_HUMAN	CTBP1 CTBP	reviewed
Q13617	CUL2_HUMAN	CUL2	reviewed
Q13620	CUL4B_HUMAN	CUL4B KIAA0695	reviewed
Q70SY1	CR3L2_HUMAN	CREB3L2 BBF2H7	reviewed
P17302	CXA1_HUMAN	GJA1 GJAL	reviewed
P16220	CREB1_HUMAN	CREB1	reviewed
Q49AN0	CRY2_HUMAN	CRY2 KIAA0658	reviewed
P67870	CSK2B_HUMAN	CSNK2B CK2N G5A	reviewed
P33240	CSTF2_HUMAN	CSTF2	reviewed
Q13616	CUL1_HUMAN	CUL1	reviewed
Q13619	CUL4A_HUMAN	CUL4A	reviewed
Q13618	CUL3_HUMAN	CUL3 KIAA0617	reviewed
P39880	CUX1_HUMAN	CUX1 CUTL1	reviewed
P57076	CU059_HUMAN	C21orf59 C21orf48	reviewed
Q14999	CUL7_HUMAN	CUL7 KIAA0076	reviewed
Q02221	CX6A2_HUMAN	COX6A2 COX6A COX6AH	reviewed
Q9P0U4	CXXC1_HUMAN	CXXC1 CFP1 CGBP PCCX1 PHF18	reviewed
Q9UER7	DAXX_HUMAN	DAXX BING2 DAP6	reviewed
Q9NUU7	DD19A_HUMAN	DDX19A DDX19L	reviewed
Q6PJP8	DCR1A_HUMAN	DCLRE1A KIAA0086 SNM1 SNM1A	reviewed
O15523	DDX3Y_HUMAN	DDX3Y DBY	reviewed
O95786	DDX58_HUMAN	DDX58	reviewed
Q96HY6	DDRGK_HUMAN	DDRGK1 C20orf116 UFBP1	reviewed
Q92564	DCNL4_HUMAN	DCUN1D4 KIAA0276	reviewed
Q8WYQ5	DGCR8_HUMAN	DGCR8 C22orf12 DGCRK6 LP4941	reviewed
O00548	DLL1_HUMAN	DLL1 UNQ146/PRO172	reviewed
Q9NR30	DDX21_HUMAN	DDX21	reviewed
Q7L014	DDX46_HUMAN	DDX46 KIAA0801	reviewed
P17844	DDX5_HUMAN	DDX5 G17P1 HELR HLR1	reviewed
Q9NSV4	DIAP3_HUMAN	DIAPH3 DIAP3	reviewed
Q92841	DDX17_HUMAN	DDX17	reviewed
O00571	DDX3X_HUMAN	DDX3X DBX DDX3	reviewed
P18858	DNLI1_HUMAN	LIG1	reviewed
O60610	DIAP1_HUMAN	DIAPH1 DIAP1	reviewed
O60832	DKC1_HUMAN	DKC1 NOLA4	reviewed
O00429	DNM1L_HUMAN	DNM1L DLP1 DRP1	reviewed
Q15054	DPOD3_HUMAN	POLD3 KIAA0039	reviewed
P55265	DSRAD_HUMAN	ADAR ADAR1 DSRAD G1P1 IFI4	reviewed
P01903	DRA_HUMAN	HLA-DRA HLA-DRA1	reviewed
C9JQL5	DSA2D_HUMAN		reviewed
Q13838	DX39B_HUMAN	DDX39B BAT1 UAP56	reviewed
P26358	DNMT1_HUMAN	DNMT1 AIM CXXC9 DNMT	reviewed
Q92782	DPF1_HUMAN	DPF1 BAF45B NEUD4	reviewed
P13762	DRB4_HUMAN	HLA-DRB4	reviewed
P06746	DPOLB_HUMAN	POLB	reviewed
Q03001	DYST_HUMAN	DST BP230 BP240 BPAG1 DMH DT KIAA0728	reviewed
Q5VYK3	ECM29_HUMAN	ECM29 KIAA0368	reviewed
P19525	E2AK2_HUMAN	EIF2AK2 PKR PRKR	reviewed
O43491	E41L2_HUMAN	EPB41L2	reviewed
Q9HAF1	EAF6_HUMAN	MEAF6 C1orf149 CENP-28 EAF6	reviewed
P13639	EF2_HUMAN	EEF2 EF2	reviewed
Q15723	ELF2_HUMAN	ELF2 NERF	reviewed
Q9H9B1	EHMT1_HUMAN	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D	reviewed
Q13347	EIF3I_HUMAN	EIF3I EIF3S2 TRIP1	reviewed
O00148	DX39A_HUMAN	DDX39A DDX39	reviewed
P26641	EF1G_HUMAN	EEF1G EF1G PRO1608	reviewed
Q6PJG2	EMSA1_HUMAN	ELMSAN1 C14orf117 C14orf43	reviewed
Q09472	EP300_HUMAN	EP300 P300	reviewed
P00533	EGFR_HUMAN	EGFR ERBB ERBB1 HER1	reviewed
Q9NZN3	EHD3_HUMAN	EHD3 EHD2 PAST3	reviewed
P50548	ERF_HUMAN	ERF	reviewed
Q13144	EI2BE_HUMAN	EIF2B5 EIF2BE	reviewed
Q9NY74	ETAA1_HUMAN	ETAA1 ETAA16	reviewed
P43268	ETV4_HUMAN	ETV4 E1AF PEA3	reviewed
Q03112	EVI1_HUMAN	MECOM EVI1	reviewed
Q58FF3	ENPLL_HUMAN	HSP90B2P GRP94B GRP94P1 TRAP1	reviewed
P19235	EPOR_HUMAN	EPOR	reviewed
Q5FWF5	ESCO1_HUMAN	ESCO1 EFO1 KIAA1911	reviewed
P19419	ELK1_HUMAN	ELK1	reviewed
P84090	ERH_HUMAN	ERH	reviewed
P41212	ETV6_HUMAN	ETV6 TEL TEL1	reviewed
Q52LR7	EPC2_HUMAN	EPC2	reviewed
P14921	ETS1_HUMAN	ETS1 EWSR2	reviewed
P41161	ETV5_HUMAN	ETV5 ERM	reviewed
Q92817	EVPL_HUMAN	EVPL	reviewed
Q9BXW9	FACD2_HUMAN	FANCD2 FACD	reviewed
P11474	ERR1_HUMAN	ESRRA ERR1 ESRL1 NR3B1	reviewed
Q01780	EXOSX_HUMAN	EXOSC10 PMSCL PMSCL2 RRP6	reviewed
Q96E09	F122A_HUMAN	FAM122A C9orf42	reviewed
P62508	ERR3_HUMAN	ESRRG ERR3 ERRG2 KIAA0832 NR3B3	reviewed
P50549	ETV1_HUMAN	ETV1 ER81	reviewed
P41162	ETV3_HUMAN	ETV3 METS PE1	reviewed
Q06265	EXOS9_HUMAN	EXOSC9 PMSCL1	reviewed
Q9NVI1	FANCI_HUMAN	FANCI KIAA1794	reviewed
P49327	FAS_HUMAN	FASN FAS	reviewed
P09038	FGF2_HUMAN	FGF2 FGFB	reviewed
Q05397	FAK1_HUMAN	PTK2 FAK FAK1	reviewed
P02679	FIBG_HUMAN	FGG PRO2061	reviewed
Q8N3X1	FNBP4_HUMAN	FNBP4 FBP30 KIAA1014	reviewed
Q14192	FHL2_HUMAN	FHL2 DRAL SLIM3	reviewed
Q02790	FKBP4_HUMAN	FKBP4 FKBP52	reviewed
Q8IVH2	FOXP4_HUMAN	FOXP4 FKHLA	reviewed
P02671	FIBA_HUMAN	FGA	reviewed
Q8WW38	FOG2_HUMAN	ZFPM2 FOG2 ZNF89B	reviewed
P58012	FOXL2_HUMAN	FOXL2	reviewed
P02751	FINC_HUMAN	FN1 FN	reviewed
P01100	FOS_HUMAN	FOS G0S7	reviewed
Q99958	FOXC2_HUMAN	FOXC2 FKHL14 MFH1	reviewed
Q01167	FOXK2_HUMAN	FOXK2 ILF ILF1	reviewed
Q08050	FOXM1_HUMAN	FOXM1 FKHL16 HFH11 MPP2 WIN	reviewed
Q14318	FKBP8_HUMAN	FKBP8 FKBP38	reviewed
O75369	FLNB_HUMAN	FLNB FLN1L FLN3 TABP TAP	reviewed
Q96I24	FUBP3_HUMAN	FUBP3 FBP3	reviewed
Q13642	FHL1_HUMAN	FHL1 SLIM1	reviewed
Q9BZS1	FOXP3_HUMAN	FOXP3 IPEX JM2	reviewed
P21333	FLNA_HUMAN	FLNA FLN FLN1	reviewed
Q16658	FSCN1_HUMAN	FSCN1 FAN1 HSN SNL	reviewed
Q4VC44	FWCH1_HUMAN	FLYWCH1 KIAA1552	reviewed
P15408	FOSL2_HUMAN	FOSL2 FRA2	reviewed
Q9UN86	G3BP2_HUMAN	G3BP2 KIAA0660	reviewed
Q8WUU5	GATD1_HUMAN	GATAD1 ODAG	reviewed
P47870	GBRB2_HUMAN	GABRB2	reviewed
Q92945	FUBP2_HUMAN	KHSRP FUBP2	reviewed
P31644	GBRA5_HUMAN	GABRA5	reviewed
P04150	GCR_HUMAN	NR3C1 GRL	reviewed
P52565	GDIR1_HUMAN	ARHGDIA GDIA1	reviewed
P15976	GATA1_HUMAN	GATA1 ERYF1 GF1	reviewed
Q8TB36	GDAP1_HUMAN	GDAP1	reviewed
P10071	GLI3_HUMAN	GLI3	reviewed
Q9UKD1	GMEB2_HUMAN	GMEB2 KIAA1269	reviewed
P38405	GNAL_HUMAN	GNAL	reviewed
Q9NVN8	GNL3L_HUMAN	GNL3L	reviewed
Q9BVP2	GNL3_HUMAN	GNL3 E2IG3 NS	reviewed
Q49A26	GLYR1_HUMAN	GLYR1 HIBDL NP60	reviewed
P63092	GNAS2_HUMAN	GNAS GNAS1 GSP	reviewed
Q3T8J9	GON4L_HUMAN	GON4L GON4 KIAA1606	reviewed
P11021	GRP78_HUMAN	HSPA5 GRP78	reviewed
P0C0S8	H2A1_HUMAN	HIST1H2AG H2AFP; HIST1H2AI H2AFC; HIST1H2AK H2AFD; HIST1H2AL H2AFI; HIST1H2AM H2AFN	reviewed
P16104	H2AX_HUMAN	H2AFX H2AX	reviewed
O75367	H2AY_HUMAN	H2AFY MACROH2A1	reviewed
P0C0S5	H2AZ_HUMAN	H2AFZ H2AZ	reviewed
P16401	H15_HUMAN	HIST1H1B H1F5	reviewed
Q8IUE6	H2A2B_HUMAN	HIST2H2AB	reviewed
Q96A08	H2B1A_HUMAN	HIST1H2BA TSH2B	reviewed
Q99877	H2B1N_HUMAN	HIST1H2BN H2BFD	reviewed
Q5T848	GP158_HUMAN	GPR158 KIAA1136	reviewed
P39086	GRIK1_HUMAN	GRIK1 GLUR5	reviewed
O00222	GRM8_HUMAN	GRM8 GPRC1H MGLUR8	reviewed
Q9BTM1	H2AJ_HUMAN	H2AFJ	reviewed
O60814	H2B1K_HUMAN	HIST1H2BK H2BFT HIRIP1	reviewed
Q8N257	H2B3B_HUMAN	HIST3H2BB	reviewed
P62805	H4_HUMAN	HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; HIST1H4F H4/C H4FC; HIST1H4H H4/H H4FH; HIST1H4I H4/M H4FM; HIST1H4J H4/E H4FE; HIST1H4K H4/D H4FD; HIST1H4L H4/K H4FK; HIST2H4A H4/N H4F2 H4FN HIST2H4; HIST2H4B H4/O H4FO; HIST4H4	reviewed
Q13002	GRIK2_HUMAN	GRIK2 GLUR6	reviewed
Q13003	GRIK3_HUMAN	GRIK3 GLUR7	reviewed
Q9UHL9	GT2D1_HUMAN	GTF2IRD1 CREAM1 GTF3 MUSTRD1 RBAP2 WBSCR11 WBSCR12	reviewed
P16403	H12_HUMAN	HIST1H1C H1F2	reviewed
Q93077	H2A1C_HUMAN	HIST1H2AC H2AFL	reviewed
Q7L7L0	H2A3_HUMAN	HIST3H2A	reviewed
P33778	H2B1B_HUMAN	HIST1H2BB H2BFF	reviewed
P58876	H2B1D_HUMAN	HIST1H2BD H2BFB HIRIP2	reviewed
P06899	H2B1J_HUMAN	HIST1H2BJ H2BFR	reviewed
Q99879	H2B1M_HUMAN	HIST1H2BM H2BFE	reviewed
Q6DRA6	H2B2D_HUMAN	HIST2H2BD	reviewed
Q5QNW6	H2B2F_HUMAN	HIST2H2BF	reviewed
O15379	HDAC3_HUMAN	HDAC3	reviewed
P10412	H14_HUMAN	HIST1H1E H1F4	reviewed
P04908	H2A1B_HUMAN	HIST1H2AB H2AFM; HIST1H2AE H2AFA	reviewed
Q6DN03	H2B2C_HUMAN	HIST2H2BC	reviewed
Q13547	HDAC1_HUMAN	HDAC1 RPD3L1	reviewed
Q96QV6	H2A1A_HUMAN	HIST1H2AA H2AFR	reviewed
P20671	H2A1D_HUMAN	HIST1H2AD H2AFG	reviewed
Q99878	H2A1J_HUMAN	HIST1H2AJ H2AFE	reviewed
Q16777	H2A2C_HUMAN	HIST2H2AC H2AFQ	reviewed
Q9P0M6	H2AW_HUMAN	H2AFY2 MACROH2A2	reviewed
P51610	HCFC1_HUMAN	HCFC1 HCF1 HFC1	reviewed
P51858	HDGF_HUMAN	HDGF HMG1L2	reviewed
P78347	GTF2I_HUMAN	GTF2I BAP135 WBSCR6	reviewed
Q8N442	GUF1_HUMAN	GUF1	reviewed
P62807	H2B1C_HUMAN	HIST1H2BC H2BFL; HIST1H2BE H2BFH; HIST1H2BF H2BFG; HIST1H2BG H2BFA; HIST1H2BI H2BFK	reviewed
Q99880	H2B1L_HUMAN	HIST1H2BL H2BFC	reviewed
Q16778	H2B2E_HUMAN	HIST2H2BE H2BFQ	reviewed
P57053	H2BFS_HUMAN	H2BFS	reviewed
Q86Z02	HIPK1_HUMAN	HIPK1 KIAA0630 MYAK NBAK2	reviewed
Q9H2X6	HIPK2_HUMAN	HIPK2	reviewed
Q96KK5	H2A1H_HUMAN	HIST1H2AH HIST1H2AI	reviewed
Q6FI13	H2A2A_HUMAN	HIST2H2AA3 H2AFO HIST2H2AA; HIST2H2AA4	reviewed
Q93079	H2B1H_HUMAN	HIST1H2BH H2BFJ	reviewed
P23527	H2B1O_HUMAN	HIST1H2BO H2BFH H2BFN	reviewed
Q92769	HDAC2_HUMAN	HDAC2	reviewed
Q14526	HIC1_HUMAN	HIC1 ZBTB29	reviewed
Q16665	HIF1A_HUMAN	HIF1A BHLHE78 MOP1 PASD8	reviewed
Q9P0W2	HM20B_HUMAN	HMG20B BRAF35 HMGX2 HMGXB2 SMARCE1R	reviewed
P56524	HDAC4_HUMAN	HDAC4 KIAA0288	reviewed
Q9Y2N7	HIF3A_HUMAN	HIF3A BHLHE17 MOP7 PASD7	reviewed
Q14103	HNRPD_HUMAN	HNRNPD AUF1 HNRPD	reviewed
P14866	HNRPL_HUMAN	HNRNPL HNRPL P/OKcl.14	reviewed
Q9H422	HIPK3_HUMAN	HIPK3 DYRK6 FIST3 PKY	reviewed
Q6NT76	HMBX1_HUMAN	HMBOX1	reviewed
Q00839	HNRPU_HUMAN	HNRNPU HNRPU SAFA U21.1	reviewed
P00492	HPRT_HUMAN	HPRT1 HPRT	reviewed
B2RPK0	HGB1A_HUMAN	HMGB1P1 HMG1L1 HMGB1L1	reviewed
P11142	HSP7C_HUMAN	HSPA8 HSC70 HSP73 HSPA10	reviewed
P04035	HMDH_HUMAN	HMGCR	reviewed
P41235	HNF4A_HUMAN	HNF4A HNF4 NR2A1 TCF14	reviewed
