Entry	Entry name	Gene names	Status
O60241	AGRB2_HUMAN	ADGRB2 BAI2	reviewed
P50052	AGTR2_HUMAN	AGTR2	reviewed
P36544	ACHA7_HUMAN	CHRNA7 NACHRA7	reviewed
P17787	ACHB2_HUMAN	CHRNB2	reviewed
Q04844	ACHE_HUMAN	CHRNE ACHRE	reviewed
P08912	ACM5_HUMAN	CHRM5	reviewed
Q6ZNF0	ACP7_HUMAN	ACP7 PAPL PAPL1	reviewed
Q13444	ADA15_HUMAN	ADAM15 MDC15	reviewed
P35348	ADA1A_HUMAN	ADRA1A ADRA1C	reviewed
P25100	ADA1D_HUMAN	ADRA1D ADRA1A	reviewed
Q9UKJ8	ADA21_HUMAN	ADAM21	reviewed
Q8TC27	ADA32_HUMAN	ADAM32 UNQ5982/PRO21340	reviewed
O43306	ADCY6_HUMAN	ADCY6 KIAA0422	reviewed
O60503	ADCY9_HUMAN	ADCY9 KIAA0520	reviewed
Q15848	ADIPO_HUMAN	ADIPOQ ACDC ACRP30 APM1 GBP28	reviewed
P07550	ADRB2_HUMAN	ADRB2 ADRB2R B2AR	reviewed
P43652	AFAM_HUMAN	AFM ALB2 ALBA	reviewed
Q8IWK6	AGRA3_HUMAN	ADGRA3 GPR125 UNQ556/PRO1113	reviewed
P35368	ADA1B_HUMAN	ADRA1B	reviewed
P08588	ADRB1_HUMAN	ADRB1 ADRB1R B1AR	reviewed
P13945	ADRB3_HUMAN	ADRB3 ADRB3R B3AR	reviewed
Q96PE1	AGRA2_HUMAN	ADGRA2 GPR124 KIAA1531 TEM5	reviewed
Q7Z7M1	AGRD2_HUMAN	ADGRD2 GPR144 PGR24	reviewed
Q86SQ3	AGRE4_HUMAN	ADGRE4P EMR4 EMR4P GPR127 PGR16	reviewed
Q8IZF7	AGRF2_HUMAN	ADGRF2 GPR111 PGR20	reviewed
Q8IZF5	AGRF3_HUMAN	ADGRF3 GPR113 PGR23 UNQ9196/PRO34000	reviewed
Q8IZF2	AGRF5_HUMAN	ADGRF5 GPR116 KIAA0758	reviewed
O00468	AGRIN_HUMAN	AGRN AGRIN	reviewed
P31749	AKT1_HUMAN	AKT1 PKB RAC	reviewed
Q2TAA5	ALG11_HUMAN	ALG11 GT8	reviewed
Q9Y673	ALG5_HUMAN	ALG5 HSPC149	reviewed
Q01718	ACTHR_HUMAN	MC2R ACTHR	reviewed
P36896	ACV1B_HUMAN	ACVR1B ACVRLK4 ALK4	reviewed
O15204	ADEC1_HUMAN	ADAMDEC1	reviewed
Q9NP70	AMBN_HUMAN	AMBN	reviewed
Q6Q4G3	AMPQ_HUMAN	LVRN AQPEP	reviewed
P16860	ANFB_HUMAN	NPPB	reviewed
Q9BY76	ANGL4_HUMAN	ANGPTL4 ARP4 HFARP PGAR PP1158 PSEC0166 UNQ171/PRO197	reviewed
Q5T7M4	ADIPL_HUMAN	FAM132A C1QDC2 CTRP12	reviewed
P06280	AGAL_HUMAN	GLA	reviewed
Q6QNK2	AGRD1_HUMAN	ADGRD1 GPR133 PGR25	reviewed
Q9UHX3	AGRE2_HUMAN	ADGRE2 EMR2	reviewed
Q8IZF6	AGRG4_HUMAN	ADGRG4 GPR112	reviewed
Q9H6U8	ALG9_HUMAN	ALG9 DIBD1	reviewed
Q86WK7	AMGO3_HUMAN	AMIGO3 ALI3 KIAA1851 UNQ6084/PRO20089	reviewed
P54802	ANAG_HUMAN	NAGLU UFHSD1	reviewed
P01019	ANGT_HUMAN	AGT SERPINA8	reviewed
Q5XXA6	ANO1_HUMAN	ANO1 DOG1 ORAOV2 TAOS2 TMEM16A	reviewed
Q9BYT9	ANO3_HUMAN	ANO3 C11orf25 TMEM16C GENX-3947	reviewed
P58335	ANTR2_HUMAN	ANTXR2 CMG2	reviewed
O60641	AP180_HUMAN	SNAP91 KIAA0656	reviewed
Q9H013	ADA19_HUMAN	ADAM19 MLTNB FKSG34	reviewed
P18825	ADA2C_HUMAN	ADRA2C ADRA2L2 ADRA2RL2	reviewed
Q9UKF2	ADA30_HUMAN	ADAM30 UNQ2509/PRO5997	reviewed
Q8IUX7	AEBP1_HUMAN	AEBP1 ACLP	reviewed
Q8IZP9	AGRG2_HUMAN	ADGRG2 GPR64 HE6 TM7LN2	reviewed
Q8IZF4	AGRG5_HUMAN	ADGRG5 GPR114 PGR27 UNQ2524/PRO6017	reviewed
O94910	AGRL1_HUMAN	ADGRL1 KIAA0821 LEC2 LPHN1	reviewed
O95490	AGRL2_HUMAN	ADGRL2 KIAA0786 LEC1 LPHH1 LPHN2	reviewed
Q9HAR2	AGRL3_HUMAN	ADGRL3 KIAA0768 LEC3 LPHN3	reviewed
Q9HBW9	AGRL4_HUMAN	ADGRL4 ELTD1 ETL UNQ202/PRO228	reviewed
Q16352	AINX_HUMAN	INA NEF5	reviewed
P31751	AKT2_HUMAN	AKT2	reviewed
Q9UM73	ALK_HUMAN	ALK	reviewed
P02760	AMBP_HUMAN	AMBP HCP ITIL	reviewed
P15144	AMPN_HUMAN	ANPEP APN CD13 PEPN	reviewed
Q9Y5C1	ANGL3_HUMAN	ANGPTL3 ANGPT5 UNQ153/PRO179	reviewed
O15123	ANGP2_HUMAN	ANGPT2	reviewed
Q8J025	APCD1_HUMAN	APCDD1 DRAPC1 FP7019	reviewed
Q06481	APLP2_HUMAN	APLP2 APPL2	reviewed
P02656	APOC3_HUMAN	APOC3	reviewed
O60242	AGRB3_HUMAN	ADGRB3 BAI3 KIAA0550	reviewed
Q8IZF3	AGRF4_HUMAN	ADGRF4 GPR115 PGR18	reviewed
Q9Y653	AGRG1_HUMAN	ADGRG1 GPR56 TM7LN4 TM7XN1 UNQ540/PRO1083	reviewed
Q96K78	AGRG7_HUMAN	ADGRG7 GPR128	reviewed
P30556	AGTR1_HUMAN	AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B	reviewed
P02768	ALBU_HUMAN	ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341	reviewed
Q16671	AMHR2_HUMAN	AMHR2 AMHR MISR2	reviewed
Q07075	AMPE_HUMAN	ENPEP	reviewed
Q15389	ANGP1_HUMAN	ANGPT1 KIAA0003	reviewed
Q9NQ90	ANO2_HUMAN	ANO2 C12orf3 TMEM16B	reviewed
P17342	ANPRC_HUMAN	NPR3 ANPRC C5orf23 NPRC	reviewed
O75106	AOC2_HUMAN	AOC2	reviewed
P02652	APOA2_HUMAN	APOA2	reviewed
P02655	APOC2_HUMAN	APOC2 APC2	reviewed
Q9Y243	AKT3_HUMAN	AKT3 PKBG	reviewed
P35858	ALS_HUMAN	IGFALS ALS	reviewed
Q9BXJ7	AMNLS_HUMAN	AMN UNQ513/PRO1028	reviewed
P04746	AMYP_HUMAN	AMY2A	reviewed
P16066	ANPRA_HUMAN	NPR1 ANPRA	reviewed
P02647	APOA1_HUMAN	APOA1	reviewed
P55087	AQP4_HUMAN	AQP4	reviewed
Q86WK6	AMGO1_HUMAN	AMIGO1 ALI2 AMIGO KIAA1163	reviewed
Q86SJ2	AMGO2_HUMAN	AMIGO2 ALI1	reviewed
Q6UX39	AMTN_HUMAN	AMTN UNQ689/PRO1329	reviewed
P04745	AMY1_HUMAN	AMY1A AMY1; AMY1B AMY1; AMY1C AMY1	reviewed
O95841	ANGL1_HUMAN	ANGPTL1 ANG3 ANGPT3 ARP1 PSEC0154 UNQ162/PRO188	reviewed
Q8NI99	ANGL6_HUMAN	ANGPTL6 AGF ARP5 UNQ152/PRO178	reviewed
A1A5B4	ANO9_HUMAN	ANO9 PIG5 TMEM16J TP53I5	reviewed
P35414	APJ_HUMAN	APLNR AGTRL1 APJ	reviewed
P05090	APOD_HUMAN	APOD	reviewed
P02749	APOH_HUMAN	APOH B2G1	reviewed
Q8NBQ7	AQP11_HUMAN	AQP11 AQPX1 PSEC0027	reviewed
P41181	AQP2_HUMAN	AQP2	reviewed
P19021	AMD_HUMAN	PAM	reviewed
P30533	AMRP_HUMAN	LRPAP1 A2MRAP	reviewed
O43827	ANGL7_HUMAN	ANGPTL7 CDT6 UNQ313/PRO356	reviewed
Q9Y264	ANGP4_HUMAN	ANGPT4 ANG3 ANG4	reviewed
Q75V66	ANO5_HUMAN	ANO5 GDD1 TMEM16E	reviewed
Q4KMQ2	ANO6_HUMAN	ANO6 TMEM16F	reviewed
P20594	ANPRB_HUMAN	NPR2 ANPRB	reviewed
P01008	ANT3_HUMAN	SERPINC1 AT3 PRO0309	reviewed
Q9H6X2	ANTR1_HUMAN	ANTXR1 ATR TEM8	reviewed
Q8NCL9	APCDL_HUMAN	APCDD1L	reviewed
Q13790	APOF_HUMAN	APOF	reviewed
Q53RT3	APRV1_HUMAN	ASPRV1 SASP	reviewed
Q9UKU9	ANGL2_HUMAN	ANGPTL2 ARP2 UNQ170/PRO196	reviewed
Q86XS5	ANGL5_HUMAN	ANGPTL5 UNQ5795/PRO19600	reviewed
Q32M45	ANO4_HUMAN	ANO4 TMEM16D	reviewed
Q6IWH7	ANO7_HUMAN	ANO7 NGEP PCANAP5 TMEM16G	reviewed
P08519	APOA_HUMAN	LPA	reviewed
P04114	APOB_HUMAN	APOB	reviewed
P55056	APOC4_HUMAN	APOC4	reviewed
P02649	APOE_HUMAN	APOE	reviewed
P28039	AOAH_HUMAN	AOAH	reviewed
P19801	AOC1_HUMAN	AOC1 ABP1 DAO1	reviewed
Q16853	AOC3_HUMAN	AOC3 VAP1	reviewed
Q63HQ0	AP1AR_HUMAN	AP1AR C4orf16 PRO0971	reviewed
P51693	APLP1_HUMAN	APLP1	reviewed
O14791	APOL1_HUMAN	APOL1 APOL	reviewed
O95445	APOM_HUMAN	APOM G3A NG20 HSPC336	reviewed
P55064	AQP5_HUMAN	AQP5	reviewed
O94778	AQP8_HUMAN	AQP8	reviewed
P51690	ARSE_HUMAN	ARSE	reviewed
Q96EG1	ARSG_HUMAN	ARSG KIAA1001 UNQ839/PRO1777	reviewed
Q9HDC9	APMAP_HUMAN	APMAP C20orf3 UNQ1869/PRO4305	reviewed
Q92482	AQP3_HUMAN	AQP3	reviewed
P15848	ARSB_HUMAN	ARSB	reviewed
Q5FYB1	ARSI_HUMAN	ARSI	reviewed
Q5FYB0	ARSJ_HUMAN	ARSJ UNQ372/PRO708	reviewed
Q6UWY0	ARSK_HUMAN	ARSK TSULF UNQ630/PRO1246	reviewed
P07307	ASGR2_HUMAN	ASGR2 CLEC4H2	reviewed
Q9UHC3	ASIC3_HUMAN	ASIC3 ACCN3 SLNAC1 TNAC1	reviewed
P42127	ASIP_HUMAN	ASIP AGTI AGTIL ASP	reviewed
P15514	AREG_HUMAN	AREG AREGB SDGF	reviewed
Q92484	ASM3A_HUMAN	SMPDL3A ASML3A	reviewed
Q92485	ASM3B_HUMAN	SMPDL3B ASML3B	reviewed
P29972	AQP1_HUMAN	AQP1 CHIP28	reviewed
Q6UW56	ARAID_HUMAN	ATRAID APR3 C2orf28 HSPC013 UNQ214/PRO240	reviewed
P14415	AT1B2_HUMAN	ATP1B2	reviewed
P17405	ASM_HUMAN	SMPD1 ASM	reviewed
Q9BXN1	ASPN_HUMAN	ASPN PLAP1 SLRR1C UNQ215/PRO241	reviewed
Q8N6G6	ATL1_HUMAN	ADAMTSL1 ADAMTSR1 C9orf94 UNQ528/PRO1071	reviewed
P82987	ATL3_HUMAN	ADAMTSL3 KIAA1233	reviewed
P51689	ARSD_HUMAN	ARSD	reviewed
P78348	ASIC1_HUMAN	ASIC1 ACCN2 BNAC2	reviewed
Q16515	ASIC2_HUMAN	ASIC2 ACCN ACCN1 BNAC1 MDEG	reviewed
Q96FT7	ASIC4_HUMAN	ASIC4 ACCN4	reviewed
P05026	AT1B1_HUMAN	ATP1B1 ATP1B	reviewed
Q04656	ATP7A_HUMAN	ATP7A MC1 MNK	reviewed
P06576	ATPB_HUMAN	ATP5B ATPMB ATPSB	reviewed
Q5T4W7	ARTN_HUMAN	ARTN EVN	reviewed
Q9NY37	ASIC5_HUMAN	ASIC5 ACCN5 HINAC	reviewed
P20933	ASPG_HUMAN	AGA	reviewed
Q6ICH7	ASPH2_HUMAN	ASPHD2	reviewed
O75129	ASTN2_HUMAN	ASTN2 KIAA0634	reviewed
Q4VNC0	AT135_HUMAN	ATP13A5 UNQ488/PRO1004	reviewed
P54709	AT1B3_HUMAN	ATP1B3	reviewed
P15289	ARSA_HUMAN	ARSA	reviewed
P54793	ARSF_HUMAN	ARSF	reviewed
Q13510	ASAH1_HUMAN	ASAH1 ASAH HSD-33 HSD33	reviewed
Q9NR71	ASAH2_HUMAN	ASAH2 HNAC1	reviewed
P07306	ASGR1_HUMAN	ASGR1 CLEC4H1	reviewed
Q12797	ASPH_HUMAN	ASPH BAH	reviewed
P26436	ASPX_HUMAN	ACRV1	reviewed
O14525	ASTN1_HUMAN	ASTN1 ASTN KIAA0289	reviewed
P18850	ATF6A_HUMAN	ATF6	reviewed
Q6ZMM2	ATL5_HUMAN	ADAMTSL5 THSD6	reviewed
Q9HD20	AT131_HUMAN	ATP13A1 ATP13A KIAA1825 CGI-152	reviewed
P25705	ATPA_HUMAN	ATP5A1 ATP5A ATP5AL2 ATPM	reviewed
O75173	ATS4_HUMAN	ADAMTS4 KIAA0688 UNQ769/PRO1563	reviewed
Q9UKP5	ATS6_HUMAN	ADAMTS6	reviewed
Q9UP79	ATS8_HUMAN	ADAMTS8 METH2	reviewed
Q99941	ATF6B_HUMAN	ATF6B CREBL1 G13	reviewed
Q7Z3C6	ATG9A_HUMAN	ATG9A APG9L1	reviewed
Q86TH1	ATL2_HUMAN	ADAMTSL2 KIAA0605	reviewed
Q6UY14	ATL4_HUMAN	ADAMTSL4 TSRC1 PP1396 UNQ2803/PRO34012	reviewed
P58397	ATS12_HUMAN	ADAMTS12 UNQ1918/PRO4389	reviewed
O95450	ATS2_HUMAN	ADAMTS2 PCINP PCPNI	reviewed
O15072	ATS3_HUMAN	ADAMTS3 KIAA0366	reviewed
Q9P2N4	ATS9_HUMAN	ADAMTS9 KIAA1312	reviewed
