Entry	Entry name	Gene names	Status
Q7Z6P3	RAB44_HUMAN	RAB44	reviewed
P20338	RAB4A_HUMAN	RAB4A RAB4	reviewed
P62834	RAP1A_HUMAN	RAP1A KREV1	reviewed
O14807	RASM_HUMAN	MRAS RRAS3	reviewed
O00194	RB27B_HUMAN	RAB27B	reviewed
P61026	RAB10_HUMAN	RAB10	reviewed
P61106	RAB14_HUMAN	RAB14	reviewed
Q9ULC3	RAB23_HUMAN	RAB23 HSPC137	reviewed
Q13636	RAB31_HUMAN	RAB31 RAB22B	reviewed
P20336	RAB3A_HUMAN	RAB3A	reviewed
Q96E17	RAB3C_HUMAN	RAB3C	reviewed
Q8N4Z0	RAB42_HUMAN	RAB42	reviewed
P60763	RAC3_HUMAN	RAC3	reviewed
P11233	RALA_HUMAN	RALA RAL	reviewed
Q9UL26	RB22A_HUMAN	RAB22A RAB22	reviewed
Q8TAI7	REBL1_HUMAN	RHEBL1	reviewed
P61019	RAB2A_HUMAN	RAB2A RAB2	reviewed
Q8WUD1	RAB2B_HUMAN	RAB2B	reviewed
O95755	RAB36_HUMAN	RAB36	reviewed
Q5JT25	RAB41_HUMAN	RAB41	reviewed
P11234	RALB_HUMAN	RALB	reviewed
Q15907	RB11B_HUMAN	RAB11B YPT3	reviewed
Q96D21	RHES_HUMAN	RASD2 TEM2	reviewed
P08134	RHOC_HUMAN	RHOC ARH9 ARHC	reviewed
P10114	RAP2A_HUMAN	RAP2A	reviewed
Q96DA2	RB39B_HUMAN	RAB39B	reviewed
Q12829	RB40B_HUMAN	RAB40B SEC4L	reviewed
O00212	RHOD_HUMAN	RHOD ARHD	reviewed
P84095	RHOG_HUMAN	RHOG ARHG	reviewed
Q9H4E5	RHOJ_HUMAN	RHOJ ARHJ RASL7B RHOI TCL	reviewed
P62745	RHOB_HUMAN	RHOB ARH6 ARHB	reviewed
Q9HBH0	RHOF_HUMAN	RHOF ARHF RIF	reviewed
Q15669	RHOH_HUMAN	RHOH ARHH TTF	reviewed
P17081	RHOQ_HUMAN	RHOQ ARHQ RASL7A TC10	reviewed
Q15382	RHEB_HUMAN	RHEB RHEB2	reviewed
P61586	RHOA_HUMAN	RHOA ARH12 ARHA RHO12	reviewed
Q15835	RK_HUMAN	GRK1 RHOK	reviewed
P52198	RND2_HUMAN	RND2 ARHN RHO7	reviewed
Q92730	RND1_HUMAN	RND1 RHO6	reviewed
Q92834	RPGR_HUMAN	RPGR RP3 XLRP3	reviewed
P61587	RND3_HUMAN	RND3 ARHE RHO8 RHOE	reviewed
A6NIZ1	RP1BL_HUMAN		reviewed
P10301	RRAS_HUMAN	RRAS	reviewed
P62070	RRAS2_HUMAN	RRAS2 TC21	reviewed
Q96S79	RSLAB_HUMAN	RASL10B	reviewed
Q92737	RSLAA_HUMAN	RASL10A RRP22	reviewed
Q15831	STK11_HUMAN	STK11 LKB1 PJS	reviewed
O75365	TP4A3_HUMAN	PTP4A3 PRL3	reviewed
Q93096	TP4A1_HUMAN	PTP4A1 PRL1 PTPCAAX1	reviewed
Q12974	TP4A2_HUMAN	PTP4A2 PRL2 PTPCAAX2 BM-008	reviewed
P09936	UCHL1_HUMAN	UCHL1	reviewed
Q8NFA0	UBP32_HUMAN	USP32 USP10	reviewed
O95164	UBL3_HUMAN	UBL3 PNSC1	reviewed
O15498	YKT6_HUMAN	YKT6	reviewed
