Entry	Entry name	Gene names	Status
Q01628	IFM3_HUMAN	IFITM3	reviewed
Q969P0	IGSF8_HUMAN	IGSF8 CD81P3 EWI2 KCT4	reviewed
Q14623	IHH_HUMAN	IHH	reviewed
P23229	ITA6_HUMAN	ITGA6	reviewed
P26006	ITA3_HUMAN	ITGA3 MSK18	reviewed
P16144	ITB4_HUMAN	ITGB4	reviewed
P16389	KCNA2_HUMAN	KCNA2	reviewed
P22460	KCNA5_HUMAN	KCNA5	reviewed
Q9NS61	KCIP2_HUMAN	KCNIP2 KCHIP2	reviewed
Q96RP8	KCNA7_HUMAN	KCNA7	reviewed
P17658	KCNA6_HUMAN	KCNA6	reviewed
Q16322	KCA10_HUMAN	KCNA10	reviewed
Q12791	KCMA1_HUMAN	KCNMA1 KCNMA SLO	reviewed
Q09470	KCNA1_HUMAN	KCNA1	reviewed
P22001	KCNA3_HUMAN	KCNA3 HGK5	reviewed
P11801	KPSH1_HUMAN	PSKH1	reviewed
Q8NEZ4	KMT2C_HUMAN	KMT2C HALR KIAA1506 MLL3	reviewed
O43561	LAT_HUMAN	LAT	reviewed
P06239	LCK_HUMAN	LCK	reviewed
Q9UBY5	LPAR3_HUMAN	LPAR3 EDG7 LPA3	reviewed
P43657	LPAR6_HUMAN	LPAR6 P2RY5	reviewed
P16109	LYAM3_HUMAN	SELP GMRP GRMP	reviewed
Q9H400	LIME1_HUMAN	LIME1 LIME LP8067	reviewed
Q9HBW0	LPAR2_HUMAN	LPAR2 EDG4 LPA2	reviewed
O75581	LRP6_HUMAN	LRP6	reviewed
P22888	LSHR_HUMAN	LHCGR LCGR LGR2 LHRHR	reviewed
P07948	LYN_HUMAN	LYN JTK8	reviewed
P41968	MC3R_HUMAN	MC3R	reviewed
P32245	MC4R_HUMAN	MC4R	reviewed
Q9H9H5	MA6D1_HUMAN	MAP6D1	reviewed
P33032	MC5R_HUMAN	MC5R	reviewed
P20916	MAG_HUMAN	MAG GMA	reviewed
O14880	MGST3_HUMAN	MGST3	reviewed
Q96JE9	MAP6_HUMAN	MAP6 KIAA1878	reviewed
P53779	MK10_HUMAN	MAPK10 JNK3 JNK3A PRKM10 SAPK1B	reviewed
Q01726	MSHR_HUMAN	MC1R MSHR	reviewed
P15941	MUC1_HUMAN	MUC1 PUM	reviewed
Q99972	MYOC_HUMAN	MYOC GLC1A TIGR	reviewed
P60201	MYPR_HUMAN	PLP1 PLP	reviewed
Q9GZM8	NDEL1_HUMAN	NDEL1 EOPA MITAP1 NUDEL	reviewed
P17677	NEUM_HUMAN	GAP43	reviewed
Q9NXR1	NDE1_HUMAN	NDE1 NUDE	reviewed
P28336	NMBR_HUMAN	NMBR	reviewed
P29371	NK3R_HUMAN	TACR3 NK3R TAC3R	reviewed
P48146	NPBW2_HUMAN	NPBWR2 GPR8	reviewed
P25103	NK1R_HUMAN	TACR1 NK1R TAC1R	reviewed
P21452	NK2R_HUMAN	TACR2 NK2R NKNAR TAC2R	reviewed
P25929	NPY1R_HUMAN	NPY1R NPYR NPYY1	reviewed
P50391	NPY4R_HUMAN	NPY4R PPYR1	reviewed
P49146	NPY2R_HUMAN	NPY2R	reviewed
Q9NY59	NSMA2_HUMAN	SMPD3	reviewed
Q9GZY6	NTAL_HUMAN	LAT2 LAB NTAL WBS15 WBSCR15 WBSCR5 HSPC046	reviewed
P29474	NOS3_HUMAN	NOS3	reviewed
O95665	NTR2_HUMAN	NTSR2	reviewed
Q15761	NPY5R_HUMAN	NPY5R NPYR5	reviewed
P30989	NTR1_HUMAN	NTSR1 NTRR	reviewed
P78380	OLR1_HUMAN	OLR1 CLEC8A LOX1	reviewed
P08100	OPSD_HUMAN	RHO OPN2	reviewed
Q9H1Y3	OPN3_HUMAN	OPN3 ECPN	reviewed
P41143	OPRD_HUMAN	OPRD1 OPRD	reviewed
P41145	OPRK_HUMAN	OPRK1 OPRK	reviewed
Q6U736	OPN5_HUMAN	OPN5 GPR136 PGR12 TMEM13	reviewed
Q99572	P2RX7_HUMAN	P2RX7	reviewed
P35372	OPRM_HUMAN	OPRM1 MOR1	reviewed
P41146	OPRX_HUMAN	OPRL1 OOR ORL1	reviewed
A6NDB9	PALM3_HUMAN	PALM3	reviewed
Q9BTU6	P4K2A_HUMAN	PI4K2A	reviewed
Q8IXS6	PALM2_HUMAN	PALM2	reviewed
O75781	PALM_HUMAN	PALM KIAA0270	reviewed
P55085	PAR2_HUMAN	F2RL1 GPR11 PAR2	reviewed
Q99497	PARK7_HUMAN	PARK7	reviewed
O00408	PDE2A_HUMAN	PDE2A	reviewed
Q16549	PCSK7_HUMAN	PCSK7 LPC PC7 PC8 SPC7	reviewed
P43115	PE2R3_HUMAN	PTGER3	reviewed
P16284	PECA1_HUMAN	PECAM1	reviewed
Q9NWQ8	PHAG1_HUMAN	PAG1 CBP PAG	reviewed
Q9NRD5	PICK1_HUMAN	PICK1 PRKCABP	reviewed
Q13393	PLD1_HUMAN	PLD1	reviewed
P43119	PI2R_HUMAN	PTGIR PRIPR	reviewed
O15162	PLS1_HUMAN	PLSCR1	reviewed
Q9NRY6	PLS3_HUMAN	PLSCR3	reviewed
Q9NRY7	PLS2_HUMAN	PLSCR2	reviewed
Q9NP85	PODO_HUMAN	NPHS2	reviewed
Q9NRQ2	PLS4_HUMAN	PLSCR4 GIG43	reviewed
O00168	PLM_HUMAN	FXYD1 PLM	reviewed
Q96I34	PP16A_HUMAN	PPP1R16A MYPT3	reviewed
P06401	PRGR_HUMAN	PGR NR3C3	reviewed
Q96T49	PP16B_HUMAN	PPP1R16B ANKRD4 KIAA0823	reviewed
Q9H237	PORCN_HUMAN	PORCN MG61 PORC PPN	reviewed
P11686	PSPC_HUMAN	SFTPC SFTP2	reviewed
Q7Z444	RASE_HUMAN	ERAS HRAS2 HRASP	reviewed
P01112	RASH_HUMAN	HRAS HRAS1	reviewed
Q96S21	RB40C_HUMAN	RAB40C RARL RASL8C	reviewed
P57729	RAB38_HUMAN	RAB38	reviewed
Q8WXH6	RB40A_HUMAN	RAB40A	reviewed
P61225	RAP2B_HUMAN	RAP2B	reviewed
Q9Y3L5	RAP2C_HUMAN	RAP2C	reviewed
P01116	RASK_HUMAN	KRAS KRAS2 RASK2	reviewed
P01111	RASN_HUMAN	NRAS HRAS1	reviewed
Q6MZT1	R7BP_HUMAN	RGS7BP R7BP	reviewed
P0C0E4	RB40L_HUMAN	RAB40AL RLGP	reviewed
Q9NP72	RAB18_HUMAN	RAB18	reviewed
Q52LD8	RFTN2_HUMAN	RFTN2 C2orf11	reviewed
O76081	RGS20_HUMAN	RGS20 RGSZ1 ZGAP1	reviewed
P10114	RAP2A_HUMAN	RAP2A	reviewed
Q12829	RB40B_HUMAN	RAB40B SEC4L	reviewed
P62745	RHOB_HUMAN	RHOB ARH6 ARHB	reviewed
Q14699	RFTN1_HUMAN	RFTN1 KIAA0084 MIG2	reviewed
O43665	RGS10_HUMAN	RGS10	reviewed
P49795	RGS19_HUMAN	RGS19 GAIP GNAI3IP	reviewed
P49798	RGS4_HUMAN	RGS4	reviewed
Q8WZ73	RFFL_HUMAN	RFFL RNF189 RNF34L	reviewed
O15492	RGS16_HUMAN	RGS16 RGSR	reviewed
P49802	RGS7_HUMAN	RGS7	reviewed
Q96L33	RHOV_HUMAN	RHOV ARHV WRCH2	reviewed
Q7L0Q8	RHOU_HUMAN	RHOU ARHU CDC42L1 G28K WRCH1 SB128	reviewed
Q16518	RPE65_HUMAN	RPE65	reviewed
Q9Y3C5	RNF11_HUMAN	RNF11 CGI-123	reviewed
P62070	RRAS2_HUMAN	RRAS2 TC21	reviewed
P62280	RS11_HUMAN	RPS11	reviewed
P21453	S1PR1_HUMAN	S1PR1 CHEDG1 EDG1	reviewed
Q6UWF3	SCIMP_HUMAN	SCIMP C17orf87 UNQ5783/PRO16090	reviewed
O95136	S1PR2_HUMAN	S1PR2 EDG5	reviewed
P60468	SC61B_HUMAN	SEC61B	reviewed
O95977	S1PR4_HUMAN	S1PR4 EDG6	reviewed
Q9H228	S1PR5_HUMAN	S1PR5 EDG8	reviewed
Q9BSF0	SMAKA_HUMAN	C2orf88	reviewed
O00161	SNP23_HUMAN	SNAP23	reviewed
P60880	SNP25_HUMAN	SNAP25 SNAP	reviewed
Q15465	SHH_HUMAN	SHH	reviewed
Q8NHU3	SMS2_HUMAN	SGMS2 SMS2	reviewed
P35346	SSR5_HUMAN	SSTR5	reviewed
P00441	SODC_HUMAN	SOD1	reviewed
P30874	SSR2_HUMAN	SSTR2	reviewed
Q15831	STK11_HUMAN	STK11 LKB1 PJS	reviewed
P30872	SSR1_HUMAN	SSTR1	reviewed
Q9H169	STMN4_HUMAN	STMN4	reviewed
P31391	SSR4_HUMAN	SSTR4	reviewed
O75716	STK16_HUMAN	STK16 MPSK1 PKL12 TSF1	reviewed
Q93045	STMN2_HUMAN	STMN2 SCG10 SCGN10	reviewed
Q9NZ72	STMN3_HUMAN	STMN3 SCLIP	reviewed
P27105	STOM_HUMAN	STOM BND7 EPB72	reviewed
P21579	SYT1_HUMAN	SYT1 SVP65 SYT	reviewed
O43581	SYT7_HUMAN	SYT7 PCANAP7	reviewed
Q6IPX1	TBC3C_HUMAN	TBC1D3C TBC1D3D	reviewed
B9A6J9	TBC3L_HUMAN	TBC1D3L	reviewed
A6NER0	TBC3F_HUMAN	TBC1D3F TBC1D3E	reviewed
Q8IZP1	TBC3A_HUMAN	TBC1D3 PRC17 TBC1D3A	reviewed
Q6DHY5	TBC3G_HUMAN	TBC1D3G	reviewed
A0A087X179	TBC3E_HUMAN	TBC1D3E	reviewed
A0A087WVF3	TBC3D_HUMAN	TBC1D3D	reviewed
A6NDS4	TBC3B_HUMAN	TBC1D3B TBC1D3I	reviewed
P0C7X1	TBC3H_HUMAN	TBC1D3H	reviewed
A0A087WXS9	TBC3I_HUMAN	TBC1D3I	reviewed
P02786	TFR1_HUMAN	TFRC	reviewed
A0A087X1G2	TBC3K_HUMAN	TBC1D3K	reviewed
P01135	TGFA_HUMAN	TGFA	reviewed
P13726	TF_HUMAN	F3	reviewed
O43617	TPPC3_HUMAN	TRAPPC3 BET3 CDABP0066	reviewed
Q5T215	TPC3L_HUMAN	TRAPPC3L BET3L	reviewed
O75509	TNR21_HUMAN	TNFRSF21 DR6 UNQ437/PRO868	reviewed
Q86YW5	TRML1_HUMAN	TREML1 TLT1 UNQ1825/PRO3438	reviewed
P42681	TXK_HUMAN	TXK PTK4 RLK	reviewed
O95859	TSN12_HUMAN	TSPAN12 NET2 TM4SF12 UNQ774/PRO1568	reviewed
O95164	UBL3_HUMAN	UBL3 PNSC1	reviewed
Q8IZJ1	UNC5B_HUMAN	UNC5B P53RDL1 UNC5H2 UNQ1883/PRO4326	reviewed
P30518	V2R_HUMAN	AVPR2 ADHR DIR DIR3 V2R	reviewed
P37288	V1AR_HUMAN	AVPR1A AVPR1	reviewed
P18206	VINC_HUMAN	VCL	reviewed
O75695	XRP2_HUMAN	RP2	reviewed
P07947	YES_HUMAN	YES1 YES	reviewed
Q96MV8	ZDH15_HUMAN	ZDHHC15 UNQ1969/PRO4501	reviewed
Q8IZN3	ZDH14_HUMAN	ZDHHC14	reviewed
Q9ULC8	ZDHC8_HUMAN	ZDHHC8 KIAA1292 ZDHHCL1 ZNF378	reviewed
Q9NUE0	ZDH18_HUMAN	ZDHHC18	reviewed
Q8N966	ZDH22_HUMAN	ZDHHC22 C14orf59	reviewed
P0C7U3	ZH11B_HUMAN	ZDHHC11B	reviewed
O15498	YKT6_HUMAN	YKT6	reviewed
Q9H5U6	ZCHC4_HUMAN	ZCCHC4	reviewed
Q969W1	ZDH16_HUMAN	ZDHHC16 APH2 UNQ2570/PRO6258	reviewed
Q8WVZ1	ZDH19_HUMAN	ZDHHC19	reviewed
Q9NYG2	ZDHC3_HUMAN	ZDHHC3 HSD49	reviewed
Q96GR4	ZDH12_HUMAN	ZDHHC12 ZNF400 PSEC0008	reviewed
Q8IUH4	ZDH13_HUMAN	ZDHHC13 HIP14L HIP3RP	reviewed
Q8IUH5	ZDH17_HUMAN	ZDHHC17 HIP14 HIP3 HYPH KIAA0946 HSPC294	reviewed
Q8IVQ6	ZDH21_HUMAN	ZDHHC21	reviewed
Q9NPG8	ZDHC4_HUMAN	ZDHHC4 ZNF374 DC1 UNQ5787/PRO19576	reviewed
Q9H6R6	ZDHC6_HUMAN	ZDHHC6 ZNF376	reviewed
Q9Y397	ZDHC9_HUMAN	ZDHHC9 CXorf11 ZDHHC10 ZNF379 ZNF380 CGI-89 UNQ261/PRO298	reviewed
Q8IYP9	ZDH23_HUMAN	ZDHHC23	reviewed
Q9C0B5	ZDHC5_HUMAN	ZDHHC5 KIAA1748 ZNF375	reviewed
Q8WTX9	ZDHC1_HUMAN	ZDHHC1 C16orf1 ZNF377	reviewed
Q9H8X9	ZDH11_HUMAN	ZDHHC11 ZNF399	reviewed
Q5W0Z9	ZDH20_HUMAN	ZDHHC20	reviewed
Q6UX98	ZDH24_HUMAN	ZDHHC24 UNQ2528/PRO6027	reviewed
Q9UIJ5	ZDHC2_HUMAN	ZDHHC2 REAM REC ZNF372	reviewed
Q9NXF8	ZDHC7_HUMAN	ZDHHC7	reviewed
