Entry	Entry name	Gene names	Status
A6ND01	JUNO_HUMAN	IZUMO1R FOLR4 JUNO	reviewed
Q8WWA0	ITLN1_HUMAN	ITLN1 INTL ITLN LFR UNQ640/PRO1270	reviewed
P06858	LIPL_HUMAN	LPL LIPD	reviewed
P19256	LFA3_HUMAN	CD58 LFA3	reviewed
Q8NI32	LPD6B_HUMAN	LYPD6B	reviewed
O95867	LY66C_HUMAN	LY6G6C C6orf24 G6C NG24 UNQ1947/PRO4430	reviewed
Q17RY6	LY6K_HUMAN	LY6K CO16	reviewed
Q16553	LY6E_HUMAN	LY6E 9804 RIGE SCA2 TSA1	reviewed
Q8N2G4	LYPD1_HUMAN	LYPD1 LYPDC1 PSEC0181 UNQ3079/PRO9917	reviewed
Q6UXB3	LYPD2_HUMAN	LYPD2 LYPDC2 UNQ430/PRO788	reviewed
Q6UWN5	LYPD5_HUMAN	LYPD5 UNQ1908/PRO4356	reviewed
Q6UX82	LYPD8_HUMAN	LYPD8 UNQ511/PRO1026	reviewed
Q9BZG9	LYNX1_HUMAN	LYNX1 SLURP2	reviewed
O95868	LY66D_HUMAN	LY6G6D C6orf23 G6D MEGT1 NG25	reviewed
Q13449	LSAMP_HUMAN	LSAMP IGLON3 LAMP	reviewed
Q14210	LY6D_HUMAN	LY6D E48	reviewed
O94772	LY6H_HUMAN	LY6H	reviewed
Q6UWN0	LYPD4_HUMAN	LYPD4 UNQ2552/PRO6181	reviewed
Q8NFP4	MDGA1_HUMAN	MDGA1 MAMDC3	reviewed
O95274	LYPD3_HUMAN	LYPD3 C4.4A UNQ491/PRO1007	reviewed
Q7Z553	MDGA2_HUMAN	MDGA2 MAMDC1 UNQ8188/PRO23197	reviewed
Q9NPA2	MMP25_HUMAN	MMP25 MMP20 MMPL1 MT6MMP	reviewed
Q9ULZ9	MMP17_HUMAN	MMP17 MT4MMP	reviewed
Q13421	MSLN_HUMAN	MSLN MPF	reviewed
Q9BZM5	N2DL2_HUMAN	ULBP2 N2DL2 RAET1H UNQ463/PRO791	reviewed
Q9BZM6	N2DL1_HUMAN	ULBP1 N2DL1 RAET1I	reviewed
Q9BZM4	N2DL3_HUMAN	ULBP3 N2DL3 RAET1N	reviewed
P52961	NAR1_HUMAN	ART1	reviewed
Q93070	NAR4_HUMAN	ART4 DO DOK1	reviewed
Q7Z3B1	NEGR1_HUMAN	NEGR1 IGLON4 UNQ2433/PRO4993	reviewed
P13591	NCAM1_HUMAN	NCAM1 NCAM	reviewed
Q13508	NAR3_HUMAN	ART3 TMART	reviewed
Q496H8	NRN1L_HUMAN	NRN1L UNQ2446/PRO5725	reviewed
Q9Y2I2	NTNG1_HUMAN	NTNG1 KIAA0976 LMNT1 UNQ571/PRO1133	reviewed
Q96CW9	NTNG2_HUMAN	NTNG2 KIAA1857 LMNT2 UNQ9381/PRO34206	reviewed
Q9NPD7	NRN1_HUMAN	NRN1 NRN	reviewed
Q9P121	NTRI_HUMAN	NTM IGLON2 NT UNQ297/PRO337	reviewed
Q14982	OPCM_HUMAN	OPCML IGLON1 OBCAM	reviewed
P23515	OMGP_HUMAN	OMG OMGP	reviewed
Q7RTW8	OTOAN_HUMAN	OTOA	reviewed
Q96GW7	PGCB_HUMAN	BCAN BEHAB CSPG7 UNQ2525/PRO6018	reviewed
Q6UQ28	PLET1_HUMAN	PLET1 C11orf34	reviewed
P05186	PPBT_HUMAN	ALPL	reviewed
P05187	PPB1_HUMAN	ALPP PLAP	reviewed
P09923	PPBI_HUMAN	ALPI	reviewed
P10696	PPBN_HUMAN	ALPPL2 ALPPL	reviewed
P04156	PRIO_HUMAN	PRNP ALTPRP PRIP PRP	reviewed
Q7RTY9	PRS41_HUMAN	PRSS41 TESSP1	reviewed
Q9UKY0	PRND_HUMAN	PRND DPL UNQ1830/PRO3443	reviewed
O43653	PSCA_HUMAN	PSCA UNQ206/PRO232	reviewed
Q86UN2	R4RL1_HUMAN	RTN4RL1 NGRH2 NGRL2	reviewed
Q86UN3	R4RL2_HUMAN	RTN4RL2 NGRH1 NGRL3	reviewed
O95980	RECK_HUMAN	RECK ST15	reviewed
Q5VY80	RET1L_HUMAN	RAET1L	reviewed
Q6NW40	RGMB_HUMAN	RGMB	reviewed
Q6ZVN8	RGMC_HUMAN	HFE2 HJV RGMC	reviewed
Q6H3X3	RET1G_HUMAN	RAET1G	reviewed
Q96B86	RGMA_HUMAN	RGMA RGM	reviewed
Q8TDM5	SACA4_HUMAN	SPACA4 SAMP14 UNQ3046/PRO9862	reviewed
Q9BZR6	RTN4R_HUMAN	RTN4R NOGOR UNQ330/PRO526	reviewed
O75326	SEM7A_HUMAN	SEMA7A CD108 SEMAL	reviewed
Q5BIV9	SPRN_HUMAN	SPRN SHO	reviewed
P13385	TDGF1_HUMAN	TDGF1 CRIPTO	reviewed
Q96PL2	TECTB_HUMAN	TECTB	reviewed
P10646	TFPI1_HUMAN	TFPI LACI TFPI1	reviewed
O75443	TECTA_HUMAN	TECTA	reviewed
Q9Y6M0	TEST_HUMAN	PRSS21 ESP1 TEST1 UNQ266/PRO303	reviewed
P04216	THY1_HUMAN	THY1	reviewed
O14798	TR10C_HUMAN	TNFRSF10C DCR1 LIT TRAILR3 TRID UNQ321/PRO366	reviewed
O43280	TREA_HUMAN	TREH TREA	reviewed
P08582	TRFM_HUMAN	MELTF MAP97 MFI2	reviewed
Q9BY14	TX101_HUMAN	TEX101 SGRG UNQ867/PRO1884	reviewed
Q03405	UPAR_HUMAN	PLAUR MO3 UPAR	reviewed
P07911	UROM_HUMAN	UMOD	reviewed
O95498	VNN2_HUMAN	VNN2	reviewed
O95497	VNN1_HUMAN	VNN1	reviewed
O43895	XPP2_HUMAN	XPNPEP2	reviewed
Q9NY84	VNN3_HUMAN	VNN3	reviewed
